,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
35,2013,2013 Annual,Air Pollution,Oklahoma,32.0,9.7,-0.31,,,AHR data,
36,2013,2013 Annual,Air Pollution,Oregon,8.0,7.0,-1.73,,,AHR data,
37,2013,2013 Annual,Air Pollution,Pennsylvania,47.0,11.7,0.73,,,AHR data,
38,2013,2013 Annual,Air Pollution,Rhode Island,16.0,8.5,-0.94,,,AHR data,
39,2013,2013 Annual,Air Pollution,South Carolina,37.0,10.2,-0.05,,,AHR data,
40,2013,2013 Annual,Air Pollution,South Dakota,4.0,6.4,-2.0,,,AHR data,
41,2013,2013 Annual,Air Pollution,Tennessee,36.0,10.1,-0.11,,,AHR data,
42,2013,2013 Annual,Air Pollution,Texas,37.0,10.2,-0.05,,,AHR data,
43,2013,2013 Annual,Air Pollution,Utah,25.0,9.3,-0.52,,,AHR data,
44,2013,2013 Annual,Air Pollution,Vermont,7.0,6.9,-1.78,,,AHR data,
45,2013,2013 Annual,Air Pollution,Virginia,25.0,9.3,-0.52,,,AHR data,
46,2013,2013 Annual,Air Pollution,Washington,16.0,8.5,-0.94,,,AHR data,
47,2013,2013 Annual,Air Pollution,West Virginia,40.0,10.7,0.21,,,AHR data,
48,2013,2013 Annual,Air Pollution,Wisconsin,28.0,9.6,-0.37,,,AHR data,
49,2013,2013 Annual,Air Pollution,Wyoming,1.0,5.3,-2.0,,,AHR data,
50,2013,2013 Annual,Air Pollution,United States,,10.3,,,,AHR data,
51,2013,2013 Annual,Air Pollution,District of Columbia,,11.3,,,,AHR data,
52,2013,2013 Annual,All Determinants,Alaska,26.0,0.053,,,,AHR data,
53,2013,2013 Annual,All Determinants,Alabama,46.0,-0.449,,,,AHR data,
54,2013,2013 Annual,All Determinants,United States,,,,,,AHR data,
55,2013,2013 Annual,All Determinants,Arkansas,50.0,-0.627,,,,AHR data,
56,2013,2013 Annual,All Determinants,Arizona,29.0,0.002,,,,AHR data,
57,2013,2013 Annual,All Determinants,California,21.0,0.22699999999999998,,,,AHR data,
58,2013,2013 Annual,All Determinants,Colorado,8.0,0.39,,,,AHR data,
59,2013,2013 Annual,All Determinants,Connecticut,4.0,0.504,,,,AHR data,
60,2013,2013 Annual,All Determinants,District of Columbia,,,,,,AHR data,
61,2013,2013 Annual,All Determinants,Delaware,31.0,-0.062,,,,AHR data,
62,2013,2013 Annual,All Determinants,Florida,32.0,-0.126,,,,AHR data,
63,2013,2013 Annual,All Determinants,Georgia,40.0,-0.298,,,,AHR data,
64,2013,2013 Annual,All Determinants,Hawaii,2.0,0.597,,,,AHR data,
65,2013,2013 Annual,All Determinants,Iowa,22.0,0.163,,,,AHR data,
66,2013,2013 Annual,All Determinants,Idaho,15.0,0.304,,,,AHR data,
67,2013,2013 Annual,All Determinants,Illinois,30.0,-0.062,,,,AHR data,
68,2013,2013 Annual,All Determinants,Indiana,41.0,-0.342,,,,AHR data,
69,2013,2013 Annual,All Determinants,Kansas,27.0,0.025,,,,AHR data,
70,2013,2013 Annual,All Determinants,Kentucky,44.0,-0.425,,,,AHR data,
71,2013,2013 Annual,All Determinants,Louisiana,49.0,-0.611,,,,AHR data,
72,2013,2013 Annual,All Determinants,Massachusetts,3.0,0.575,,,,AHR data,
73,2013,2013 Annual,All Determinants,Maryland,20.0,0.228,,,,AHR data,
74,2013,2013 Annual,All Determinants,Maine,12.0,0.327,,,,AHR data,
75,2013,2013 Annual,All Determinants,Michigan,33.0,-0.13,,,,AHR data,
76,2013,2013 Annual,All Determinants,Minnesota,7.0,0.40399999999999997,,,,AHR data,
77,2013,2013 Annual,All Determinants,Missouri,38.0,-0.264,,,,AHR data,
78,2013,2013 Annual,All Determinants,Mississippi,48.0,-0.593,,,,AHR data,
79,2013,2013 Annual,All Determinants,Montana,23.0,0.14800000000000002,,,,AHR data,
80,2013,2013 Annual,All Determinants,North Carolina,34.0,-0.177,,,,AHR data,
81,2013,2013 Annual,All Determinants,North Dakota,11.0,0.332,,,,AHR data,
82,2013,2013 Annual,All Determinants,Nebraska,17.0,0.252,,,,AHR data,
83,2013,2013 Annual,All Determinants,New Hampshire,5.0,0.495,,,,AHR data,
84,2013,2013 Annual,All Determinants,New Jersey,10.0,0.353,,,,AHR data,
85,2013,2013 Annual,All Determinants,New Mexico,35.0,-0.20600000000000002,,,,AHR data,
86,2013,2013 Annual,All Determinants,Nevada,39.0,-0.289,,,,AHR data,
87,2013,2013 Annual,All Determinants,New York,14.0,0.312,,,,AHR data,
88,2013,2013 Annual,All Determinants,Ohio,37.0,-0.255,,,,AHR data,
89,2013,2013 Annual,All Determinants,Oklahoma,43.0,-0.415,,,,AHR data,
90,2013,2013 Annual,All Determinants,Oregon,9.0,0.36700000000000005,,,,AHR data,
91,2013,2013 Annual,All Determinants,Pennsylvania,28.0,0.004,,,,AHR data,
92,2013,2013 Annual,All Determinants,Rhode Island,13.0,0.32,,,,AHR data,
93,2013,2013 Annual,All Determinants,South Carolina,47.0,-0.516,,,,AHR data,
94,2013,2013 Annual,All Determinants,South Dakota,25.0,0.062,,,,AHR data,
95,2013,2013 Annual,All Determinants,Tennessee,42.0,-0.349,,,,AHR data,
96,2013,2013 Annual,All Determinants,Texas,36.0,-0.247,,,,AHR data,
97,2013,2013 Annual,All Determinants,Utah,6.0,0.43,,,,AHR data,
98,2013,2013 Annual,All Determinants,Virginia,18.0,0.244,,,,AHR data,
99,2013,2013 Annual,All Determinants,Vermont,1.0,0.698,,,,AHR data,
100,2013,2013 Annual,All Determinants,Washington,16.0,0.28300000000000003,,,,AHR data,
101,2013,2013 Annual,All Determinants,Wisconsin,24.0,0.141,,,,AHR data,
102,2013,2013 Annual,All Determinants,West Virginia,45.0,-0.433,,,,AHR data,
103,2013,2013 Annual,All Determinants,Wyoming,19.0,0.233,,,,AHR data,
104,2013,2013 Annual,All Outcomes,Alaska,5.0,0.222,,,,AHR data,
105,2013,2013 Annual,All Outcomes,Alabama,50.0,-0.373,,,,AHR data,
106,2013,2013 Annual,All Outcomes,United States,,,,,,AHR data,
107,2013,2013 Annual,All Outcomes,Arkansas,46.0,-0.266,,,,AHR data,
108,2013,2013 Annual,All Outcomes,Arizona,27.0,0.018000000000000002,,,,AHR data,
109,2013,2013 Annual,All Outcomes,California,21.0,0.083,,,,AHR data,
110,2013,2013 Annual,All Outcomes,Colorado,10.0,0.175,,,,AHR data,
111,2013,2013 Annual,All Outcomes,Connecticut,15.0,0.145,,,,AHR data,
112,2013,2013 Annual,All Outcomes,District of Columbia,,,,,,AHR data,
113,2013,2013 Annual,All Outcomes,Delaware,35.0,-0.035,,,,AHR data,
114,2013,2013 Annual,All Outcomes,Florida,37.0,-0.084,,,,AHR data,
115,2013,2013 Annual,All Outcomes,Georgia,32.0,-0.018000000000000002,,,,AHR data,
116,2013,2013 Annual,All Outcomes,Hawaii,2.0,0.32299999999999995,,,,AHR data,
117,2013,2013 Annual,All Outcomes,Iowa,13.0,0.155,,,,AHR data,
118,2013,2013 Annual,All Outcomes,Idaho,16.0,0.139,,,,AHR data,
119,2013,2013 Annual,All Outcomes,Illinois,34.0,-0.034,,,,AHR data,
120,2013,2013 Annual,All Outcomes,Indiana,41.0,-0.14400000000000002,,,,AHR data,
121,2013,2013 Annual,All Outcomes,Kansas,20.0,0.09699999999999999,,,,AHR data,
122,2013,2013 Annual,All Outcomes,Kentucky,47.0,-0.29,,,,AHR data,
123,2013,2013 Annual,All Outcomes,Louisiana,44.0,-0.233,,,,AHR data,
124,2013,2013 Annual,All Outcomes,Massachusetts,14.0,0.15,,,,AHR data,
125,2013,2013 Annual,All Outcomes,Maryland,24.0,0.048,,,,AHR data,
126,2013,2013 Annual,All Outcomes,Maine,25.0,0.039,,,,AHR data,
127,2013,2013 Annual,All Outcomes,Michigan,38.0,-0.08800000000000001,,,,AHR data,
128,2013,2013 Annual,All Outcomes,Minnesota,1.0,0.326,,,,AHR data,
129,2013,2013 Annual,All Outcomes,Missouri,39.0,-0.109,,,,AHR data,
130,2013,2013 Annual,All Outcomes,Mississippi,49.0,-0.3,,,,AHR data,
131,2013,2013 Annual,All Outcomes,Montana,17.0,0.13,,,,AHR data,
132,2013,2013 Annual,All Outcomes,North Carolina,36.0,-0.07,,,,AHR data,
133,2013,2013 Annual,All Outcomes,North Dakota,4.0,0.225,,,,AHR data,
134,2013,2013 Annual,All Outcomes,Nebraska,8.0,0.20800000000000002,,,,AHR data,
135,2013,2013 Annual,All Outcomes,New Hampshire,7.0,0.20800000000000002,,,,AHR data,
136,2013,2013 Annual,All Outcomes,New Jersey,9.0,0.17800000000000002,,,,AHR data,
137,2013,2013 Annual,All Outcomes,New Mexico,26.0,0.031,,,,AHR data,
138,2013,2013 Annual,All Outcomes,Nevada,31.0,-0.005,,,,AHR data,
139,2013,2013 Annual,All Outcomes,New York,23.0,0.059000000000000004,,,,AHR data,
140,2013,2013 Annual,All Outcomes,Ohio,42.0,-0.152,,,,AHR data,
141,2013,2013 Annual,All Outcomes,Oklahoma,45.0,-0.251,,,,AHR data,
142,2013,2013 Annual,All Outcomes,Oregon,22.0,0.059000000000000004,,,,AHR data,
143,2013,2013 Annual,All Outcomes,Pennsylvania,33.0,-0.026000000000000002,,,,AHR data,
144,2013,2013 Annual,All Outcomes,Rhode Island,30.0,-0.003,,,,AHR data,
145,2013,2013 Annual,All Outcomes,South Carolina,40.0,-0.11900000000000001,,,,AHR data,
146,2013,2013 Annual,All Outcomes,South Dakota,6.0,0.222,,,,AHR data,
147,2013,2013 Annual,All Outcomes,Tennessee,43.0,-0.23,,,,AHR data,
148,2013,2013 Annual,All Outcomes,Texas,29.0,-0.003,,,,AHR data,
149,2013,2013 Annual,All Outcomes,Utah,3.0,0.265,,,,AHR data,
150,2013,2013 Annual,All Outcomes,Virginia,28.0,0.015,,,,AHR data,
151,2013,2013 Annual,All Outcomes,Vermont,12.0,0.17,,,,AHR data,
152,2013,2013 Annual,All Outcomes,Washington,19.0,0.12,,,,AHR data,
153,2013,2013 Annual,All Outcomes,Wisconsin,11.0,0.171,,,,AHR data,
154,2013,2013 Annual,All Outcomes,West Virginia,48.0,-0.293,,,,AHR data,
155,2013,2013 Annual,All Outcomes,Wyoming,18.0,0.12300000000000001,,,,AHR data,
156,2013,2013 Annual,Binge Drinking,Alaska,24.0,16.8,-0.03,18.4,15.2,AHR data,
157,2013,2013 Annual,Binge Drinking,Alabama,6.0,12.3,-1.4,13.4,11.1,AHR data,
158,2013,2013 Annual,Binge Drinking,United States,,16.9,,,,AHR data,
159,2013,2013 Annual,Binge Drinking,Arkansas,4.0,11.8,-1.56,13.2,10.5,AHR data,
160,2013,2013 Annual,Binge Drinking,Arizona,14.0,15.3,-0.49,16.8,13.8,AHR data,
161,2013,2013 Annual,Binge Drinking,California,25.0,16.9,0.0,17.9,15.9,AHR data,
162,2013,2013 Annual,Binge Drinking,Colorado,39.0,19.2,0.7,20.2,18.1,AHR data,
163,2013,2013 Annual,Binge Drinking,Connecticut,32.0,17.5,0.18,18.7,16.3,AHR data,
164,2013,2013 Annual,Binge Drinking,District of Columbia,,23.1,,25.6,20.6,AHR data,
165,2013,2013 Annual,Binge Drinking,Delaware,38.0,18.6,0.52,20.2,17.0,AHR data,
166,2013,2013 Annual,Binge Drinking,Florida,22.0,16.5,-0.12,18.0,15.1,AHR data,
167,2013,2013 Annual,Binge Drinking,Georgia,9.0,14.4,-0.76,15.8,13.0,AHR data,
168,2013,2013 Annual,Binge Drinking,Hawaii,37.0,18.2,0.4,19.5,16.9,AHR data,
169,2013,2013 Annual,Binge Drinking,Iowa,45.0,21.7,1.47,23.0,20.4,AHR data,
170,2013,2013 Annual,Binge Drinking,Idaho,8.0,14.1,-0.85,15.9,12.4,AHR data,
171,2013,2013 Annual,Binge Drinking,Illinois,44.0,21.6,1.43,23.3,19.9,AHR data,
172,2013,2013 Annual,Binge Drinking,Indiana,19.0,15.9,-0.31,17.0,14.8,AHR data,
173,2013,2013 Annual,Binge Drinking,Kansas,18.0,15.8,-0.34,16.7,14.8,AHR data,
174,2013,2013 Annual,Binge Drinking,Kentucky,12.0,14.9,-0.61,16.0,13.7,AHR data,
175,2013,2013 Annual,Binge Drinking,Louisiana,22.0,16.5,-0.12,18.0,15.1,AHR data,
176,2013,2013 Annual,Binge Drinking,Massachusetts,42.0,19.7,0.85,20.6,18.8,AHR data,
177,2013,2013 Annual,Binge Drinking,Maryland,21.0,16.4,-0.15,17.6,15.2,AHR data,
178,2013,2013 Annual,Binge Drinking,Maine,33.0,17.7,0.24,18.7,16.7,AHR data,
179,2013,2013 Annual,Binge Drinking,Michigan,39.0,19.2,0.7,20.3,18.0,AHR data,
180,2013,2013 Annual,Binge Drinking,Minnesota,47.0,21.9,1.53,22.9,20.8,AHR data,
181,2013,2013 Annual,Binge Drinking,Missouri,30.0,17.2,0.09,18.7,15.8,AHR data,
182,2013,2013 Annual,Binge Drinking,Mississippi,5.0,12.1,-1.47,13.4,10.9,AHR data,
183,2013,2013 Annual,Binge Drinking,Montana,45.0,21.7,1.47,23.0,20.5,AHR data,
184,2013,2013 Annual,Binge Drinking,North Carolina,7.0,13.1,-1.16,14.0,12.2,AHR data,
185,2013,2013 Annual,Binge Drinking,North Dakota,49.0,24.1,2.0,25.8,22.3,AHR data,
186,2013,2013 Annual,Binge Drinking,Nebraska,48.0,22.1,1.59,23.0,21.2,AHR data,
187,2013,2013 Annual,Binge Drinking,New Hampshire,27.0,17.0,0.03,18.4,15.7,AHR data,
188,2013,2013 Annual,Binge Drinking,New Jersey,33.0,17.7,0.24,18.7,16.7,AHR data,
189,2013,2013 Annual,Binge Drinking,New Mexico,11.0,14.6,-0.7,15.6,13.5,AHR data,
190,2013,2013 Annual,Binge Drinking,Nevada,13.0,15.1,-0.55,16.6,13.5,AHR data,
191,2013,2013 Annual,Binge Drinking,New York,27.0,17.0,0.03,18.3,15.6,AHR data,
192,2013,2013 Annual,Binge Drinking,Ohio,36.0,18.0,0.34,19.0,17.0,AHR data,
193,2013,2013 Annual,Binge Drinking,Oklahoma,9.0,14.4,-0.76,15.4,13.3,AHR data,
194,2013,2013 Annual,Binge Drinking,Oregon,14.0,15.3,-0.49,16.8,13.9,AHR data,
195,2013,2013 Annual,Binge Drinking,Pennsylvania,35.0,17.9,0.31,18.7,17.0,AHR data,
196,2013,2013 Annual,Binge Drinking,Rhode Island,30.0,17.2,0.09,18.7,15.7,AHR data,
197,2013,2013 Annual,Binge Drinking,South Carolina,16.0,15.4,-0.46,16.4,14.3,AHR data,
198,2013,2013 Annual,Binge Drinking,South Dakota,43.0,20.6,1.13,22.0,19.2,AHR data,
199,2013,2013 Annual,Binge Drinking,Tennessee,3.0,11.3,-1.71,12.5,10.0,AHR data,
200,2013,2013 Annual,Binge Drinking,Texas,20.0,16.2,-0.21,17.4,15.1,AHR data,
201,2013,2013 Annual,Binge Drinking,Utah,2.0,11.2,-1.74,12.0,10.3,AHR data,
202,2013,2013 Annual,Binge Drinking,Virginia,17.0,15.7,-0.37,16.8,14.5,AHR data,
203,2013,2013 Annual,Binge Drinking,Vermont,41.0,19.3,0.73,20.8,17.9,AHR data,
204,2013,2013 Annual,Binge Drinking,Washington,25.0,16.9,0.0,17.8,16.1,AHR data,
205,2013,2013 Annual,Binge Drinking,Wisconsin,50.0,25.2,2.0,27.0,23.4,AHR data,
206,2013,2013 Annual,Binge Drinking,West Virginia,1.0,10.2,-2.0,11.3,9.1,AHR data,
207,2013,2013 Annual,Binge Drinking,Wyoming,27.0,17.0,0.03,18.8,15.2,AHR data,
208,2013,2013 Annual,"Binge Drinking - $25-$49,999",Alabama,5.0,11.7,-1.36,14.2,9.3,AHR data,
209,2013,2013 Annual,"Binge Drinking - $25-$49,999",Alaska,40.0,17.3,0.45,21.2,13.5,AHR data,
210,2013,2013 Annual,"Binge Drinking - $25-$49,999",Arizona,34.0,16.7,0.26,19.9,13.5,AHR data,
211,2013,2013 Annual,"Binge Drinking - $25-$49,999",Arkansas,3.0,9.8,-1.97,12.4,7.2,AHR data,
212,2013,2013 Annual,"Binge Drinking - $25-$49,999",California,22.0,15.4,-0.16,17.4,13.4,AHR data,
213,2013,2013 Annual,"Binge Drinking - $25-$49,999",Colorado,45.0,18.9,0.97,21.2,16.6,AHR data,
214,2013,2013 Annual,"Binge Drinking - $25-$49,999",Connecticut,6.0,11.9,-1.29,14.1,9.6,AHR data,
215,2013,2013 Annual,"Binge Drinking - $25-$49,999",Delaware,28.0,16.0,0.03,19.3,12.7,AHR data,
216,2013,2013 Annual,"Binge Drinking - $25-$49,999",Florida,19.0,14.7,-0.39,17.7,11.8,AHR data,
217,2013,2013 Annual,"Binge Drinking - $25-$49,999",Georgia,17.0,14.4,-0.48,17.5,11.2,AHR data,
218,2013,2013 Annual,"Binge Drinking - $25-$49,999",Hawaii,34.0,16.7,0.26,19.4,13.9,AHR data,
219,2013,2013 Annual,"Binge Drinking - $25-$49,999",Idaho,11.0,12.7,-1.03,16.1,9.2,AHR data,
220,2013,2013 Annual,"Binge Drinking - $25-$49,999",Illinois,37.0,16.9,0.32,20.3,13.4,AHR data,
221,2013,2013 Annual,"Binge Drinking - $25-$49,999",Indiana,13.0,12.8,-1.0,15.0,10.6,AHR data,
222,2013,2013 Annual,"Binge Drinking - $25-$49,999",Iowa,46.0,19.5,1.16,22.0,17.1,AHR data,
223,2013,2013 Annual,"Binge Drinking - $25-$49,999",Kansas,20.0,15.0,-0.29,17.0,13.0,AHR data,
224,2013,2013 Annual,"Binge Drinking - $25-$49,999",Kentucky,15.0,13.1,-0.91,15.3,11.0,AHR data,
225,2013,2013 Annual,"Binge Drinking - $25-$49,999",Louisiana,42.0,18.2,0.74,21.8,14.7,AHR data,
226,2013,2013 Annual,"Binge Drinking - $25-$49,999",Maine,26.0,15.9,0.0,17.8,14.0,AHR data,
227,2013,2013 Annual,"Binge Drinking - $25-$49,999",Maryland,8.0,12.5,-1.1,15.2,9.9,AHR data,
228,2013,2013 Annual,"Binge Drinking - $25-$49,999",Massachusetts,39.0,17.2,0.42,19.3,15.1,AHR data,
229,2013,2013 Annual,"Binge Drinking - $25-$49,999",Michigan,42.0,18.2,0.74,20.6,15.9,AHR data,
230,2013,2013 Annual,"Binge Drinking - $25-$49,999",Minnesota,48.0,20.5,1.49,22.7,18.3,AHR data,
231,2013,2013 Annual,"Binge Drinking - $25-$49,999",Mississippi,7.0,12.2,-1.2,14.8,9.5,AHR data,
232,2013,2013 Annual,"Binge Drinking - $25-$49,999",Missouri,32.0,16.5,0.19,19.4,13.6,AHR data,
233,2013,2013 Annual,"Binge Drinking - $25-$49,999",Montana,44.0,18.7,0.91,20.9,16.5,AHR data,
234,2013,2013 Annual,"Binge Drinking - $25-$49,999",Nebraska,47.0,20.3,1.42,22.0,18.5,AHR data,
235,2013,2013 Annual,"Binge Drinking - $25-$49,999",Nevada,23.0,15.5,-0.13,19.0,12.0,AHR data,
236,2013,2013 Annual,"Binge Drinking - $25-$49,999",New Hampshire,17.0,14.4,-0.48,17.1,11.8,AHR data,
237,2013,2013 Annual,"Binge Drinking - $25-$49,999",New Jersey,34.0,16.7,0.26,19.2,14.2,AHR data,
238,2013,2013 Annual,"Binge Drinking - $25-$49,999",New Mexico,9.0,12.6,-1.07,14.6,10.6,AHR data,
239,2013,2013 Annual,"Binge Drinking - $25-$49,999",New York,31.0,16.2,0.1,19.5,12.8,AHR data,
240,2013,2013 Annual,"Binge Drinking - $25-$49,999",North Carolina,14.0,12.9,-0.97,14.7,11.0,AHR data,
241,2013,2013 Annual,"Binge Drinking - $25-$49,999",North Dakota,49.0,20.6,1.52,24.0,17.2,AHR data,
242,2013,2013 Annual,"Binge Drinking - $25-$49,999",Ohio,28.0,16.0,0.03,17.8,14.1,AHR data,
243,2013,2013 Annual,"Binge Drinking - $25-$49,999",Oklahoma,9.0,12.6,-1.07,14.6,10.6,AHR data,
244,2013,2013 Annual,"Binge Drinking - $25-$49,999",Oregon,21.0,15.1,-0.26,18.2,12.0,AHR data,
245,2013,2013 Annual,"Binge Drinking - $25-$49,999",Pennsylvania,26.0,15.9,0.0,17.8,14.0,AHR data,
246,2013,2013 Annual,"Binge Drinking - $25-$49,999",Rhode Island,38.0,17.0,0.36,20.4,13.6,AHR data,
247,2013,2013 Annual,"Binge Drinking - $25-$49,999",South Carolina,24.0,15.7,-0.06,17.8,13.6,AHR data,
248,2013,2013 Annual,"Binge Drinking - $25-$49,999",South Dakota,33.0,16.6,0.23,19.0,14.2,AHR data,
249,2013,2013 Annual,"Binge Drinking - $25-$49,999",Tennessee,4.0,10.7,-1.68,13.2,8.3,AHR data,
250,2013,2013 Annual,"Binge Drinking - $25-$49,999",Texas,24.0,15.7,-0.06,18.3,13.1,AHR data,
251,2013,2013 Annual,"Binge Drinking - $25-$49,999",Utah,2.0,9.6,-2.0,11.3,7.9,AHR data,
252,2013,2013 Annual,"Binge Drinking - $25-$49,999",Vermont,41.0,17.8,0.61,20.6,14.9,AHR data,
253,2013,2013 Annual,"Binge Drinking - $25-$49,999",Virginia,11.0,12.7,-1.03,15.2,10.3,AHR data,
254,2013,2013 Annual,"Binge Drinking - $25-$49,999",Washington,28.0,16.0,0.03,18.0,14.1,AHR data,
255,2013,2013 Annual,"Binge Drinking - $25-$49,999",West Virginia,1.0,7.2,-2.0,9.0,5.3,AHR data,
256,2013,2013 Annual,"Binge Drinking - $25-$49,999",Wisconsin,50.0,22.9,2.0,26.5,19.3,AHR data,
257,2013,2013 Annual,"Binge Drinking - $25-$49,999",Wyoming,16.0,13.9,-0.65,17.2,10.6,AHR data,
258,2013,2013 Annual,"Binge Drinking - $25-$49,999",United States,,15.5,,16.0,14.9,AHR data,
259,2013,2013 Annual,"Binge Drinking - $25-$49,999",District of Columbia,,24.4,,31.4,17.5,AHR data,
260,2013,2013 Annual,"Binge Drinking - $50-$74,999",Alabama,11.0,14.4,-0.8,17.6,11.1,AHR data,
261,2013,2013 Annual,"Binge Drinking - $50-$74,999",Alaska,16.0,15.6,-0.48,19.6,11.5,AHR data,
262,2013,2013 Annual,"Binge Drinking - $50-$74,999",Arizona,7.0,13.2,-1.13,16.7,9.7,AHR data,
263,2013,2013 Annual,"Binge Drinking - $50-$74,999",Arkansas,8.0,13.4,-1.07,17.1,9.8,AHR data,
264,2013,2013 Annual,"Binge Drinking - $50-$74,999",California,17.0,15.9,-0.4,18.5,13.2,AHR data,
265,2013,2013 Annual,"Binge Drinking - $50-$74,999",Colorado,38.0,19.6,0.59,22.2,16.9,AHR data,
266,2013,2013 Annual,"Binge Drinking - $50-$74,999",Connecticut,20.0,16.3,-0.29,19.5,13.0,AHR data,
267,2013,2013 Annual,"Binge Drinking - $50-$74,999",Delaware,37.0,19.5,0.56,23.6,15.4,AHR data,
268,2013,2013 Annual,"Binge Drinking - $50-$74,999",Florida,36.0,19.4,0.54,23.5,15.2,AHR data,
269,2013,2013 Annual,"Binge Drinking - $50-$74,999",Georgia,12.0,14.5,-0.78,18.5,10.4,AHR data,
270,2013,2013 Annual,"Binge Drinking - $50-$74,999",Hawaii,29.0,18.0,0.16,21.1,14.8,AHR data,
271,2013,2013 Annual,"Binge Drinking - $50-$74,999",Idaho,28.0,17.8,0.11,22.8,12.9,AHR data,
272,2013,2013 Annual,"Binge Drinking - $50-$74,999",Illinois,45.0,22.1,1.26,26.1,18.1,AHR data,
273,2013,2013 Annual,"Binge Drinking - $50-$74,999",Indiana,23.0,16.6,-0.21,19.6,13.6,AHR data,
274,2013,2013 Annual,"Binge Drinking - $50-$74,999",Iowa,44.0,22.0,1.23,25.1,18.8,AHR data,
275,2013,2013 Annual,"Binge Drinking - $50-$74,999",Kansas,14.0,14.8,-0.7,17.1,12.4,AHR data,
276,2013,2013 Annual,"Binge Drinking - $50-$74,999",Kentucky,10.0,13.9,-0.94,16.8,11.0,AHR data,
277,2013,2013 Annual,"Binge Drinking - $50-$74,999",Louisiana,35.0,19.1,0.46,23.4,14.7,AHR data,
278,2013,2013 Annual,"Binge Drinking - $50-$74,999",Maine,42.0,21.0,0.97,23.6,18.4,AHR data,
279,2013,2013 Annual,"Binge Drinking - $50-$74,999",Maryland,26.0,17.4,0.0,20.8,14.1,AHR data,
280,2013,2013 Annual,"Binge Drinking - $50-$74,999",Massachusetts,46.0,22.2,1.29,24.8,19.6,AHR data,
281,2013,2013 Annual,"Binge Drinking - $50-$74,999",Michigan,43.0,21.4,1.07,24.4,18.4,AHR data,
