,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
110,2003,2003 Annual,All Outcomes,Texas,28.0,0.055999999999999994,,,,AHR data,
111,2003,2003 Annual,All Outcomes,United States,,,,,,AHR data,
112,2003,2003 Annual,All Outcomes,Utah,1.0,0.617,,,,AHR data,
113,2003,2003 Annual,All Outcomes,Vermont,10.0,0.326,,,,AHR data,
114,2003,2003 Annual,All Outcomes,Virginia,30.0,0.013000000000000001,,,,AHR data,
115,2003,2003 Annual,All Outcomes,Washington,9.0,0.332,,,,AHR data,
116,2003,2003 Annual,All Outcomes,West Virginia,49.0,-0.5660000000000001,,,,AHR data,
117,2003,2003 Annual,All Outcomes,Wisconsin,21.0,0.179,,,,AHR data,
118,2003,2003 Annual,All Outcomes,Wyoming,20.0,0.207,,,,AHR data,
119,2003,2003 Annual,All Outcomes,Alaska,18.0,0.235,,,,AHR data,
120,2003,2003 Annual,All Outcomes,Arizona,19.0,0.213,,,,AHR data,
121,2003,2003 Annual,All Outcomes,Arkansas,43.0,-0.45899999999999996,,,,AHR data,
122,2003,2003 Annual,All Outcomes,California,14.0,0.271,,,,AHR data,
123,2003,2003 Annual,All Outcomes,Colorado,4.0,0.488,,,,AHR data,
124,2003,2003 Annual,All Outcomes,Connecticut,11.0,0.32,,,,AHR data,
125,2003,2003 Annual,All Outcomes,Delaware,40.0,-0.263,,,,AHR data,
126,2003,2003 Annual,All Outcomes,Florida,27.0,0.11900000000000001,,,,AHR data,
127,2003,2003 Annual,All Outcomes,Georgia,41.0,-0.27,,,,AHR data,
128,2003,2003 Annual,All Outcomes,Hawaii,2.0,0.609,,,,AHR data,
129,2003,2003 Annual,All Outcomes,Idaho,12.0,0.31,,,,AHR data,
130,2003,2003 Annual,All Outcomes,Illinois,32.0,-0.121,,,,AHR data,
131,2003,2003 Annual,All Outcomes,Indiana,38.0,-0.239,,,,AHR data,
132,2003,2003 Annual,All Outcomes,Iowa,16.0,0.259,,,,AHR data,
133,2003,2003 Annual,All Outcomes,Kansas,22.0,0.155,,,,AHR data,
134,2003,2003 Annual,All Outcomes,Kentucky,44.0,-0.478,,,,AHR data,
135,2003,2003 Annual,All Outcomes,Louisiana,48.0,-0.555,,,,AHR data,
136,2003,2003 Annual,All Outcomes,Maine,23.0,0.142,,,,AHR data,
137,2003,2003 Annual,All Outcomes,Maryland,31.0,-0.055,,,,AHR data,
138,2003,2003 Annual,All Outcomes,Alabama,47.0,-0.551,,,,AHR data,
139,2003,2003 Annual,All Outcomes,Massachusetts,8.0,0.344,,,,AHR data,
140,2003,2003 Annual,All Outcomes,Michigan,35.0,-0.175,,,,AHR data,
141,2003,2003 Annual,All Outcomes,Minnesota,3.0,0.512,,,,AHR data,
142,2003,2003 Annual,All Outcomes,Mississippi,50.0,-0.7020000000000001,,,,AHR data,
143,2003,2003 Annual,All Outcomes,Missouri,39.0,-0.257,,,,AHR data,
144,2003,2003 Annual,All Outcomes,Montana,25.0,0.135,,,,AHR data,
145,2003,2003 Annual,All Outcomes,Nebraska,17.0,0.252,,,,AHR data,
146,2003,2003 Annual,All Outcomes,Nevada,34.0,-0.16899999999999998,,,,AHR data,
147,2003,2003 Annual,All Outcomes,New Hampshire,6.0,0.414,,,,AHR data,
148,2003,2003 Annual,All Outcomes,New Jersey,29.0,0.055,,,,AHR data,
149,2003,2003 Annual,All Outcomes,New Mexico,13.0,0.309,,,,AHR data,
150,2003,2003 Annual,All Outcomes,New York,26.0,0.121,,,,AHR data,
151,2003,2003 Annual,All Outcomes,North Carolina,36.0,-0.19899999999999998,,,,AHR data,
152,2003,2003 Annual,All Outcomes,North Dakota,5.0,0.429,,,,AHR data,
153,2003,2003 Annual,All Outcomes,Ohio,37.0,-0.203,,,,AHR data,
154,2003,2003 Annual,Binge Drinking,Alabama,13.0,13.2,-0.73,14.9,11.5,AHR data,
155,2003,2003 Annual,Binge Drinking,Alaska,42.0,18.2,0.79,20.6,15.8,AHR data,
156,2003,2003 Annual,Binge Drinking,Arizona,36.0,16.8,0.37,19.2,14.5,AHR data,
157,2003,2003 Annual,Binge Drinking,Arkansas,7.0,12.1,-1.07,13.6,10.6,AHR data,
158,2003,2003 Annual,Binge Drinking,California,23.0,15.2,-0.12,16.7,13.7,AHR data,
159,2003,2003 Annual,Binge Drinking,Colorado,41.0,17.9,0.7,19.8,16.0,AHR data,
160,2003,2003 Annual,Binge Drinking,Connecticut,18.0,14.9,-0.21,16.2,13.6,AHR data,
161,2003,2003 Annual,Binge Drinking,Delaware,37.0,17.1,0.46,19.3,14.9,AHR data,
162,2003,2003 Annual,Binge Drinking,Florida,12.0,13.0,-0.79,14.1,11.9,AHR data,
163,2003,2003 Annual,Binge Drinking,Georgia,9.0,12.4,-0.97,14.1,10.7,AHR data,
164,2003,2003 Annual,Binge Drinking,Hawaii,6.0,11.3,-1.31,12.6,10.0,AHR data,
165,2003,2003 Annual,Binge Drinking,Idaho,17.0,14.4,-0.37,15.8,13.0,AHR data,
166,2003,2003 Annual,Binge Drinking,Illinois,40.0,17.6,0.61,19.0,16.2,AHR data,
167,2003,2003 Annual,Binge Drinking,Indiana,21.0,15.1,-0.15,16.4,13.8,AHR data,
168,2003,2003 Annual,Binge Drinking,Iowa,44.0,18.3,0.82,20.0,16.6,AHR data,
169,2003,2003 Annual,Binge Drinking,Kansas,24.0,15.3,-0.09,16.6,14.0,AHR data,
170,2003,2003 Annual,Binge Drinking,Kentucky,1.0,8.4,-2.0,9.7,7.1,AHR data,
171,2003,2003 Annual,Binge Drinking,Louisiana,15.0,13.7,-0.58,14.9,12.5,AHR data,
172,2003,2003 Annual,Binge Drinking,Maine,25.0,15.4,-0.06,17.2,13.6,AHR data,
173,2003,2003 Annual,Binge Drinking,Maryland,13.0,13.2,-0.73,14.7,11.7,AHR data,
174,2003,2003 Annual,Binge Drinking,Massachusetts,42.0,18.2,0.79,19.4,17.0,AHR data,
175,2003,2003 Annual,Binge Drinking,Michigan,39.0,17.4,0.55,18.9,15.9,AHR data,
176,2003,2003 Annual,Binge Drinking,Minnesota,48.0,20.4,1.46,21.9,18.9,AHR data,
177,2003,2003 Annual,Binge Drinking,Mississippi,7.0,12.1,-1.07,13.6,10.6,AHR data,
178,2003,2003 Annual,Binge Drinking,Missouri,27.0,15.8,0.06,17.5,14.1,AHR data,
179,2003,2003 Annual,Binge Drinking,Montana,47.0,18.6,0.91,20.6,16.6,AHR data,
180,2003,2003 Annual,Binge Drinking,Nebraska,31.0,16.3,0.21,17.9,14.7,AHR data,
181,2003,2003 Annual,Binge Drinking,Nevada,45.0,18.5,0.88,20.8,16.2,AHR data,
182,2003,2003 Annual,Binge Drinking,New Hampshire,30.0,16.2,0.18,17.6,14.8,AHR data,
183,2003,2003 Annual,Binge Drinking,New Jersey,15.0,13.7,-0.58,15.6,12.0,AHR data,
184,2003,2003 Annual,Binge Drinking,New Mexico,19.0,15.0,-0.18,16.5,13.5,AHR data,
185,2003,2003 Annual,Binge Drinking,New York,32.0,16.4,0.24,17.9,14.9,AHR data,
186,2003,2003 Annual,Binge Drinking,North Carolina,4.0,10.4,-1.58,11.7,9.1,AHR data,
187,2003,2003 Annual,Binge Drinking,North Dakota,49.0,22.1,1.98,24.0,20.2,AHR data,
188,2003,2003 Annual,Binge Drinking,Ohio,28.0,16.0,0.12,17.7,14.4,AHR data,
189,2003,2003 Annual,Binge Drinking,Oklahoma,11.0,12.5,-0.94,14.0,11.0,AHR data,
190,2003,2003 Annual,Binge Drinking,Oregon,26.0,15.6,0.0,17.3,13.9,AHR data,
191,2003,2003 Annual,Binge Drinking,Pennsylvania,35.0,16.6,0.3,17.8,15.1,AHR data,
192,2003,2003 Annual,Binge Drinking,Rhode Island,32.0,16.4,0.24,18.0,14.8,AHR data,
193,2003,2003 Annual,Binge Drinking,South Carolina,9.0,12.4,-0.97,13.8,11.0,AHR data,
194,2003,2003 Annual,Binge Drinking,South Dakota,45.0,18.5,0.88,20.0,17.0,AHR data,
195,2003,2003 Annual,Binge Drinking,Tennessee,1.0,7.6,-2.0,8.9,6.3,AHR data,
196,2003,2003 Annual,Binge Drinking,Texas,34.0,16.5,0.27,17.8,15.2,AHR data,
197,2003,2003 Annual,Binge Drinking,Utah,3.0,9.9,-1.74,11.2,8.6,AHR data,
198,2003,2003 Annual,Binge Drinking,Vermont,29.0,16.1,0.15,17.5,14.7,AHR data,
199,2003,2003 Annual,Binge Drinking,Virginia,21.0,15.1,-0.15,16.8,13.4,AHR data,
200,2003,2003 Annual,Binge Drinking,Washington,19.0,15.0,-0.18,16.3,13.7,AHR data,
201,2003,2003 Annual,Binge Drinking,West Virginia,5.0,10.5,-1.55,11.9,9.1,AHR data,
202,2003,2003 Annual,Binge Drinking,Wisconsin,50.0,25.3,2.0,27.1,23.5,AHR data,
203,2003,2003 Annual,Binge Drinking,Wyoming,37.0,17.1,0.46,18.8,15.4,AHR data,
204,2003,2003 Annual,Binge Drinking,United States,,15.6,,,,AHR data,
205,2003,2003 Annual,Binge Drinking,District of Columbia,,16.1,,18.2,14.0,AHR data,
206,2003,2003 Annual,Cancer Deaths,Alabama,43.0,214.3,0.89,216.7,211.9,AHR data,
207,2003,2003 Annual,Cancer Deaths,Alaska,23.0,199.9,0.0,208.5,191.3,AHR data,
208,2003,2003 Annual,Cancer Deaths,Arizona,5.0,178.6,-1.31,180.7,176.5,AHR data,
209,2003,2003 Annual,Cancer Deaths,Arkansas,40.0,211.4,0.71,214.4,208.4,AHR data,
210,2003,2003 Annual,Cancer Deaths,California,7.0,182.6,-1.06,183.5,181.7,AHR data,
211,2003,2003 Annual,Cancer Deaths,Colorado,3.0,171.8,-1.73,174.3,169.3,AHR data,
212,2003,2003 Annual,Cancer Deaths,Connecticut,12.0,190.9,-0.55,193.4,188.4,AHR data,
213,2003,2003 Annual,Cancer Deaths,Delaware,46.0,217.1,1.06,223.0,211.2,AHR data,
214,2003,2003 Annual,Cancer Deaths,Florida,11.0,190.6,-0.57,191.7,189.5,AHR data,
215,2003,2003 Annual,Cancer Deaths,Georgia,27.0,205.0,0.31,207.0,203.0,AHR data,
216,2003,2003 Annual,Cancer Deaths,Hawaii,2.0,157.2,-2.0,161.2,153.2,AHR data,
217,2003,2003 Annual,Cancer Deaths,Idaho,6.0,180.5,-1.19,184.9,176.1,AHR data,
218,2003,2003 Annual,Cancer Deaths,Illinois,38.0,210.2,0.63,211.7,208.7,AHR data,
219,2003,2003 Annual,Cancer Deaths,Indiana,45.0,215.5,0.96,217.6,213.4,AHR data,
220,2003,2003 Annual,Cancer Deaths,Iowa,12.0,190.9,-0.55,193.6,188.2,AHR data,
221,2003,2003 Annual,Cancer Deaths,Kansas,15.0,192.3,-0.47,195.2,189.4,AHR data,
222,2003,2003 Annual,Cancer Deaths,Kentucky,49.0,229.3,1.81,232.0,226.6,AHR data,
223,2003,2003 Annual,Cancer Deaths,Louisiana,50.0,230.5,1.88,233.2,227.8,AHR data,
224,2003,2003 Annual,Cancer Deaths,Maine,41.0,213.3,0.82,217.6,209.0,AHR data,
225,2003,2003 Annual,Cancer Deaths,Maryland,37.0,209.4,0.58,211.7,207.1,AHR data,
226,2003,2003 Annual,Cancer Deaths,Massachusetts,29.0,206.4,0.4,208.4,204.4,AHR data,
227,2003,2003 Annual,Cancer Deaths,Michigan,26.0,204.3,0.27,205.9,202.7,AHR data,
228,2003,2003 Annual,Cancer Deaths,Minnesota,10.0,189.2,-0.66,191.4,187.0,AHR data,
229,2003,2003 Annual,Cancer Deaths,Mississippi,47.0,221.7,1.34,224.9,218.5,AHR data,
230,2003,2003 Annual,Cancer Deaths,Missouri,33.0,208.3,0.52,210.4,206.2,AHR data,
231,2003,2003 Annual,Cancer Deaths,Montana,21.0,198.4,-0.09,203.5,193.3,AHR data,
232,2003,2003 Annual,Cancer Deaths,Nebraska,8.0,187.2,-0.78,190.8,183.6,AHR data,
233,2003,2003 Annual,Cancer Deaths,Nevada,36.0,208.9,0.55,212.7,205.1,AHR data,
234,2003,2003 Annual,Cancer Deaths,New Hampshire,25.0,203.5,0.22,208.1,198.9,AHR data,
235,2003,2003 Annual,Cancer Deaths,New Jersey,35.0,208.4,0.52,210.1,206.7,AHR data,
236,2003,2003 Annual,Cancer Deaths,New Mexico,4.0,172.8,-1.67,176.4,169.2,AHR data,
237,2003,2003 Annual,Cancer Deaths,New York,16.0,193.1,-0.42,194.2,192.0,AHR data,
238,2003,2003 Annual,Cancer Deaths,North Carolina,28.0,205.6,0.35,207.4,203.8,AHR data,
239,2003,2003 Annual,Cancer Deaths,North Dakota,9.0,188.8,-0.68,194.5,183.1,AHR data,
240,2003,2003 Annual,Cancer Deaths,Ohio,42.0,213.4,0.83,214.9,211.9,AHR data,
241,2003,2003 Annual,Cancer Deaths,Oklahoma,32.0,207.8,0.49,210.5,205.1,AHR data,
242,2003,2003 Annual,Cancer Deaths,Oregon,22.0,199.3,-0.04,202.0,196.6,AHR data,
243,2003,2003 Annual,Cancer Deaths,Pennsylvania,33.0,208.3,0.52,209.6,207.0,AHR data,
244,2003,2003 Annual,Cancer Deaths,Rhode Island,30.0,206.7,0.42,211.4,202.0,AHR data,
245,2003,2003 Annual,Cancer Deaths,South Carolina,39.0,211.1,0.69,213.7,208.5,AHR data,
246,2003,2003 Annual,Cancer Deaths,South Dakota,14.0,191.8,-0.5,197.2,186.4,AHR data,
247,2003,2003 Annual,Cancer Deaths,Tennessee,44.0,215.4,0.95,217.6,213.2,AHR data,
248,2003,2003 Annual,Cancer Deaths,Texas,19.0,195.2,-0.29,196.4,194.0,AHR data,
249,2003,2003 Annual,Cancer Deaths,Utah,1.0,152.2,-2.0,155.7,148.7,AHR data,
250,2003,2003 Annual,Cancer Deaths,Vermont,24.0,200.8,0.06,207.2,194.4,AHR data,
251,2003,2003 Annual,Cancer Deaths,Virginia,31.0,206.8,0.42,208.8,204.8,AHR data,
252,2003,2003 Annual,Cancer Deaths,Washington,20.0,196.4,-0.22,198.5,194.3,AHR data,
253,2003,2003 Annual,Cancer Deaths,West Virginia,48.0,224.6,1.52,228.3,220.9,AHR data,
254,2003,2003 Annual,Cancer Deaths,Wisconsin,18.0,195.1,-0.3,197.2,193.0,AHR data,
255,2003,2003 Annual,Cancer Deaths,Wyoming,17.0,193.3,-0.41,200.5,186.1,AHR data,
256,2003,2003 Annual,Cancer Deaths,United States,,199.9,,200.2,199.6,AHR data,
257,2003,2003 Annual,Cancer Deaths,District of Columbia,,238.4,,245.7,231.1,AHR data,
258,2003,2003 Annual,Cancer Deaths-Race Adjusted,Alabama,33.0,213.3,0.52,,213.3,AHR data,
259,2003,2003 Annual,Cancer Deaths-Race Adjusted,Alaska,9.0,189.0,-1.07,,189.0,AHR data,
260,2003,2003 Annual,Cancer Deaths-Race Adjusted,Arizona,7.0,186.1,-1.26,,186.1,AHR data,
261,2003,2003 Annual,Cancer Deaths-Race Adjusted,Arkansas,38.0,214.5,0.6,,214.5,AHR data,
262,2003,2003 Annual,Cancer Deaths-Race Adjusted,California,11.0,191.9,-0.88,,191.9,AHR data,
263,2003,2003 Annual,Cancer Deaths-Race Adjusted,Colorado,3.0,177.2,-1.84,,177.2,AHR data,
264,2003,2003 Annual,Cancer Deaths-Race Adjusted,Connecticut,14.0,196.1,-0.6,,196.1,AHR data,
265,2003,2003 Annual,Cancer Deaths-Race Adjusted,Delaware,45.0,219.1,0.9,,219.1,AHR data,
266,2003,2003 Annual,Cancer Deaths-Race Adjusted,Florida,13.0,196.0,-0.61,,196.0,AHR data,
267,2003,2003 Annual,Cancer Deaths-Race Adjusted,Georgia,23.0,203.8,-0.1,,203.8,AHR data,
268,2003,2003 Annual,Cancer Deaths-Race Adjusted,Hawaii,1.0,162.3,-2.0,,162.3,AHR data,
269,2003,2003 Annual,Cancer Deaths-Race Adjusted,Idaho,6.0,183.7,-1.41,,183.7,AHR data,
270,2003,2003 Annual,Cancer Deaths-Race Adjusted,Illinois,36.0,214.3,0.59,,214.3,AHR data,
271,2003,2003 Annual,Cancer Deaths-Race Adjusted,Indiana,47.0,221.9,1.09,,221.9,AHR data,
272,2003,2003 Annual,Cancer Deaths-Race Adjusted,Iowa,20.0,203.3,-0.13,,203.3,AHR data,
273,2003,2003 Annual,Cancer Deaths-Race Adjusted,Kansas,15.0,197.3,-0.52,,197.3,AHR data,
274,2003,2003 Annual,Cancer Deaths-Race Adjusted,Kentucky,50.0,231.6,1.72,,231.6,AHR data,
275,2003,2003 Annual,Cancer Deaths-Race Adjusted,Louisiana,48.0,224.8,1.28,,224.8,AHR data,
276,2003,2003 Annual,Cancer Deaths-Race Adjusted,Maine,41.0,216.7,0.75,,216.7,AHR data,
277,2003,2003 Annual,Cancer Deaths-Race Adjusted,Maryland,31.0,210.8,0.36,,210.8,AHR data,
278,2003,2003 Annual,Cancer Deaths-Race Adjusted,Massachusetts,32.0,211.4,0.4,,211.4,AHR data,
279,2003,2003 Annual,Cancer Deaths-Race Adjusted,Michigan,28.0,206.0,0.05,,206.0,AHR data,
280,2003,2003 Annual,Cancer Deaths-Race Adjusted,Minnesota,17.0,198.2,-0.46,,198.2,AHR data,
281,2003,2003 Annual,Cancer Deaths-Race Adjusted,Mississippi,42.0,217.7,0.81,,217.7,AHR data,
282,2003,2003 Annual,Cancer Deaths-Race Adjusted,Missouri,39.0,214.6,0.61,,214.6,AHR data,
283,2003,2003 Annual,Cancer Deaths-Race Adjusted,Montana,22.0,203.7,-0.1,,203.7,AHR data,
284,2003,2003 Annual,Cancer Deaths-Race Adjusted,Nebraska,12.0,194.0,-0.74,,194.0,AHR data,
285,2003,2003 Annual,Cancer Deaths-Race Adjusted,Nevada,44.0,218.6,0.87,,218.6,AHR data,
286,2003,2003 Annual,Cancer Deaths-Race Adjusted,New Hampshire,30.0,210.3,0.33,,210.3,AHR data,
287,2003,2003 Annual,Cancer Deaths-Race Adjusted,New Jersey,36.0,214.3,0.59,,214.3,AHR data,
288,2003,2003 Annual,Cancer Deaths-Race Adjusted,New Mexico,4.0,178.7,-1.74,,178.7,AHR data,
289,2003,2003 Annual,Cancer Deaths-Race Adjusted,New York,16.0,197.8,-0.49,,197.8,AHR data,
