,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
219,2009,2009 Annual,Cancer Deaths,North Carolina,35.0,202.6,0.67,204.3,200.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
220,2009,2009 Annual,Cancer Deaths,North Dakota,13.0,184.4,-0.43,190.1,178.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
221,2009,2009 Annual,Cancer Deaths,Ohio,42.0,210.2,1.12,211.7,208.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
222,2009,2009 Annual,Cancer Deaths,Oklahoma,40.0,208.4,1.02,211.1,205.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
223,2009,2009 Annual,Cancer Deaths,Oregon,28.0,194.4,0.17,196.9,191.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
224,2009,2009 Annual,Cancer Deaths,Pennsylvania,37.0,203.7,0.73,205.0,202.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
225,2009,2009 Annual,Cancer Deaths,Rhode Island,26.0,194.1,0.16,198.7,189.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
226,2009,2009 Annual,Cancer Deaths,South Carolina,36.0,203.5,0.72,205.9,201.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
227,2009,2009 Annual,Cancer Deaths,South Dakota,14.0,185.6,-0.35,190.8,180.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
228,2009,2009 Annual,Cancer Deaths,Tennessee,46.0,215.3,1.43,217.4,213.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
229,2009,2009 Annual,Cancer Deaths,Texas,11.0,183.7,-0.47,184.8,182.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
230,2009,2009 Annual,Cancer Deaths,Utah,1.0,142.0,-2.0,145.1,138.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
231,2009,2009 Annual,Cancer Deaths,Vermont,19.0,189.7,-0.11,195.7,183.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
232,2009,2009 Annual,Cancer Deaths,Virginia,31.0,197.1,0.34,199.0,195.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
233,2009,2009 Annual,Cancer Deaths,Washington,16.0,187.3,-0.25,189.3,185.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
234,2009,2009 Annual,Cancer Deaths,West Virginia,49.0,221.6,1.81,225.2,218.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
235,2009,2009 Annual,Cancer Deaths,Wisconsin,23.0,192.7,0.07,194.8,190.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
236,2009,2009 Annual,Cancer Deaths,Wyoming,12.0,184.3,-0.43,191.1,177.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
237,2009,2009 Annual,Cancer Deaths,United States,,191.5,,191.8,191.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
238,2009,2009 Annual,Cancer Deaths,District of Columbia,,211.1,,218.0,204.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
239,2009,2009 Annual,Cancer Deaths,Alabama,44.0,211.3,1.19,213.7,208.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
240,2009,2009 Annual,Cancer Deaths,Alaska,15.0,186.2,-0.32,193.6,178.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
241,2009,2009 Annual,Cancer Deaths,Arizona,4.0,168.4,-1.39,170.3,166.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
242,2009,2009 Annual,Cancer Deaths,Arkansas,45.0,213.1,1.3,216.1,210.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
243,2009,2009 Annual,Cancer Deaths,California,6.0,173.9,-1.06,174.7,173.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
244,2009,2009 Annual,Cancer Deaths,Colorado,3.0,166.8,-1.48,169.1,164.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
245,2009,2009 Annual,Cancer Deaths,Connecticut,18.0,187.7,-0.23,190.2,185.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
246,2009,2009 Annual,Cancer Deaths,Delaware,39.0,206.7,0.91,212.1,201.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
247,2009,2009 Annual,Cancer Deaths,Florida,10.0,182.7,-0.53,183.7,181.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
248,2009,2009 Annual,Cancer Deaths,Georgia,24.0,193.9,0.14,195.7,192.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
249,2009,2009 Annual,Cancer Deaths,Hawaii,2.0,159.0,-1.95,162.8,155.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
250,2009,2009 Annual,Cancer Deaths,Idaho,7.0,176.9,-0.88,181.0,172.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
251,2009,2009 Annual,Cancer Deaths,Illinois,33.0,200.1,0.52,201.5,198.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
252,2009,2009 Annual,Cancer Deaths,Indiana,40.0,208.4,1.02,210.5,206.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
253,2009,2009 Annual,Cancer Deaths,Iowa,21.0,191.5,0.0,194.2,188.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
254,2009,2009 Annual,Cancer Deaths,Kansas,22.0,192.5,0.06,195.4,189.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
255,2009,2009 Annual,Cancer Deaths,Kentucky,50.0,227.0,2.0,229.6,224.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
256,2009,2009 Annual,Cancer Deaths,Louisiana,48.0,220.1,1.72,222.7,217.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
257,2009,2009 Annual,Cancer Deaths,Maine,43.0,210.4,1.14,214.6,206.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
258,2009,2009 Annual,Cancer Deaths,Maryland,32.0,197.5,0.36,199.7,195.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2005-2007
