,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
36,2008,2008 Annual,Air Pollution,Oregon,11.0,8.5,-1.37,,,AHR data,
37,2008,2008 Annual,Air Pollution,Pennsylvania,45.0,14.2,0.74,,,AHR data,
38,2008,2008 Annual,Air Pollution,Rhode Island,20.0,10.3,-0.7,,,AHR data,
39,2008,2008 Annual,Air Pollution,South Carolina,38.0,13.0,0.3,,,AHR data,
40,2008,2008 Annual,Air Pollution,South Dakota,6.0,7.6,-1.7,,,AHR data,
41,2008,2008 Annual,Air Pollution,Tennessee,40.0,13.6,0.52,,,AHR data,
42,2008,2008 Annual,Air Pollution,Texas,26.0,11.2,-0.37,,,AHR data,
43,2008,2008 Annual,Air Pollution,Utah,25.0,11.0,-0.44,,,AHR data,
44,2008,2008 Annual,Air Pollution,Vermont,12.0,8.7,-1.29,,,AHR data,
45,2008,2008 Annual,Air Pollution,Virginia,35.0,12.6,0.15,,,AHR data,
46,2008,2008 Annual,Air Pollution,Washington,17.0,9.4,-1.04,,,AHR data,
47,2008,2008 Annual,Air Pollution,West Virginia,43.0,14.1,0.7,,,AHR data,
48,2008,2008 Annual,Air Pollution,Wisconsin,27.0,11.4,-0.3,,,AHR data,
49,2008,2008 Annual,Air Pollution,Wyoming,2.0,5.2,-2.0,,,AHR data,
50,2008,2008 Annual,Air Pollution,United States,,12.2,,,,AHR data,
51,2008,2008 Annual,Air Pollution,District of Columbia,,11.7,,,,AHR data,
52,2008,2008 Annual,All Determinants,Alaska,34.0,-0.079,,,,AHR data,
53,2008,2008 Annual,All Determinants,Arizona,26.0,0.015,,,,AHR data,
54,2008,2008 Annual,All Determinants,Arkansas,43.0,-0.316,,,,AHR data,
55,2008,2008 Annual,All Determinants,California,22.0,0.203,,,,AHR data,
56,2008,2008 Annual,All Determinants,Colorado,14.0,0.33899999999999997,,,,AHR data,
57,2008,2008 Annual,All Determinants,Alabama,40.0,-0.25,,,,AHR data,
58,2008,2008 Annual,All Determinants,Connecticut,3.0,0.662,,,,AHR data,
59,2008,2008 Annual,All Determinants,Delaware,30.0,-0.049,,,,AHR data,
60,2008,2008 Annual,All Determinants,Florida,36.0,-0.159,,,,AHR data,
61,2008,2008 Annual,All Determinants,Georgia,42.0,-0.28,,,,AHR data,
62,2008,2008 Annual,All Determinants,Hawaii,1.0,0.728,,,,AHR data,
63,2008,2008 Annual,All Determinants,Idaho,9.0,0.41200000000000003,,,,AHR data,
64,2008,2008 Annual,All Determinants,Illinois,33.0,-0.068,,,,AHR data,
65,2008,2008 Annual,All Determinants,Indiana,38.0,-0.203,,,,AHR data,
66,2008,2008 Annual,All Determinants,Iowa,23.0,0.19699999999999998,,,,AHR data,
67,2008,2008 Annual,All Determinants,Kansas,25.0,0.183,,,,AHR data,
68,2008,2008 Annual,All Determinants,Kentucky,37.0,-0.19399999999999998,,,,AHR data,
69,2008,2008 Annual,All Determinants,Louisiana,49.0,-0.528,,,,AHR data,
70,2008,2008 Annual,All Determinants,Maine,10.0,0.41,,,,AHR data,
71,2008,2008 Annual,All Determinants,Maryland,16.0,0.316,,,,AHR data,
72,2008,2008 Annual,All Determinants,Massachusetts,7.0,0.579,,,,AHR data,
73,2008,2008 Annual,All Determinants,Michigan,28.0,-0.021,,,,AHR data,
74,2008,2008 Annual,All Determinants,Minnesota,6.0,0.59,,,,AHR data,
75,2008,2008 Annual,All Determinants,Mississippi,50.0,-0.546,,,,AHR data,
76,2008,2008 Annual,All Determinants,Missouri,39.0,-0.239,,,,AHR data,
77,2008,2008 Annual,All Determinants,Montana,21.0,0.21899999999999997,,,,AHR data,
78,2008,2008 Annual,All Determinants,Nebraska,12.0,0.349,,,,AHR data,
79,2008,2008 Annual,All Determinants,Nevada,45.0,-0.34700000000000003,,,,AHR data,
80,2008,2008 Annual,All Determinants,New Hampshire,5.0,0.631,,,,AHR data,
81,2008,2008 Annual,All Determinants,New Jersey,13.0,0.34600000000000003,,,,AHR data,
82,2008,2008 Annual,All Determinants,New Mexico,31.0,-0.055999999999999994,,,,AHR data,
83,2008,2008 Annual,All Determinants,New York,27.0,0.011000000000000001,,,,AHR data,
84,2008,2008 Annual,All Determinants,North Carolina,35.0,-0.14300000000000002,,,,AHR data,
85,2008,2008 Annual,All Determinants,North Dakota,15.0,0.319,,,,AHR data,
86,2008,2008 Annual,All Determinants,Ohio,32.0,-0.064,,,,AHR data,
87,2008,2008 Annual,All Determinants,Oklahoma,44.0,-0.325,,,,AHR data,
88,2008,2008 Annual,All Determinants,Oregon,20.0,0.253,,,,AHR data,
89,2008,2008 Annual,All Determinants,Pennsylvania,29.0,-0.027000000000000003,,,,AHR data,
90,2008,2008 Annual,All Determinants,Rhode Island,8.0,0.483,,,,AHR data,
91,2008,2008 Annual,All Determinants,South Carolina,47.0,-0.371,,,,AHR data,
92,2008,2008 Annual,All Determinants,South Dakota,11.0,0.37799999999999995,,,,AHR data,
93,2008,2008 Annual,All Determinants,Tennessee,48.0,-0.37799999999999995,,,,AHR data,
94,2008,2008 Annual,All Determinants,Texas,46.0,-0.361,,,,AHR data,
95,2008,2008 Annual,All Determinants,United States,,,,,,AHR data,
96,2008,2008 Annual,All Determinants,Utah,2.0,0.677,,,,AHR data,
97,2008,2008 Annual,All Determinants,Vermont,4.0,0.659,,,,AHR data,
98,2008,2008 Annual,All Determinants,Virginia,17.0,0.306,,,,AHR data,
99,2008,2008 Annual,All Determinants,Washington,18.0,0.297,,,,AHR data,
100,2008,2008 Annual,All Determinants,West Virginia,41.0,-0.256,,,,AHR data,
101,2008,2008 Annual,All Determinants,Wisconsin,19.0,0.293,,,,AHR data,
102,2008,2008 Annual,All Determinants,Wyoming,24.0,0.185,,,,AHR data,
103,2008,2008 Annual,All Determinants,District of Columbia,,,,,,AHR data,
104,2008,2008 Annual,All Outcomes,Alaska,26.0,0.07400000000000001,,,,AHR data,
105,2008,2008 Annual,All Outcomes,Arizona,24.0,0.09300000000000001,,,,AHR data,
106,2008,2008 Annual,All Outcomes,Arkansas,44.0,-0.14800000000000002,,,,AHR data,
107,2008,2008 Annual,All Outcomes,California,20.0,0.13,,,,AHR data,
108,2008,2008 Annual,All Outcomes,Colorado,17.0,0.161,,,,AHR data,
109,2008,2008 Annual,All Outcomes,Connecticut,4.0,0.276,,,,AHR data,
110,2008,2008 Annual,All Outcomes,Delaware,36.0,-0.031,,,,AHR data,
111,2008,2008 Annual,All Outcomes,Florida,35.0,-0.028999999999999998,,,,AHR data,
112,2008,2008 Annual,All Outcomes,Georgia,39.0,-0.065,,,,AHR data,
113,2008,2008 Annual,All Outcomes,Hawaii,2.0,0.317,,,,AHR data,
114,2008,2008 Annual,All Outcomes,Idaho,11.0,0.20800000000000002,,,,AHR data,
115,2008,2008 Annual,All Outcomes,Illinois,25.0,0.08800000000000001,,,,AHR data,
116,2008,2008 Annual,All Outcomes,Indiana,32.0,0.017,,,,AHR data,
117,2008,2008 Annual,All Outcomes,Iowa,3.0,0.29600000000000004,,,,AHR data,
118,2008,2008 Annual,All Outcomes,Kansas,16.0,0.163,,,,AHR data,
119,2008,2008 Annual,All Outcomes,Kentucky,43.0,-0.141,,,,AHR data,
120,2008,2008 Annual,All Outcomes,Louisiana,46.0,-0.174,,,,AHR data,
121,2008,2008 Annual,All Outcomes,Maine,22.0,0.113,,,,AHR data,
122,2008,2008 Annual,All Outcomes,Maryland,29.0,0.049,,,,AHR data,
123,2008,2008 Annual,All Outcomes,Alabama,49.0,-0.228,,,,AHR data,
124,2008,2008 Annual,All Outcomes,Massachusetts,5.0,0.26899999999999996,,,,AHR data,
125,2008,2008 Annual,All Outcomes,Michigan,32.0,0.017,,,,AHR data,
126,2008,2008 Annual,All Outcomes,Minnesota,1.0,0.33899999999999997,,,,AHR data,
127,2008,2008 Annual,All Outcomes,Mississippi,50.0,-0.303,,,,AHR data,
128,2008,2008 Annual,All Outcomes,Missouri,41.0,-0.081,,,,AHR data,
129,2008,2008 Annual,All Outcomes,Montana,28.0,0.059000000000000004,,,,AHR data,
130,2008,2008 Annual,All Outcomes,Nebraska,7.0,0.24600000000000002,,,,AHR data,
131,2008,2008 Annual,All Outcomes,Nevada,40.0,-0.077,,,,AHR data,
132,2008,2008 Annual,All Outcomes,New Hampshire,9.0,0.23199999999999998,,,,AHR data,
133,2008,2008 Annual,All Outcomes,New Jersey,18.0,0.153,,,,AHR data,
134,2008,2008 Annual,All Outcomes,New Mexico,21.0,0.114,,,,AHR data,
135,2008,2008 Annual,All Outcomes,New York,13.0,0.207,,,,AHR data,
136,2008,2008 Annual,All Outcomes,North Carolina,38.0,-0.057,,,,AHR data,
137,2008,2008 Annual,All Outcomes,North Dakota,13.0,0.207,,,,AHR data,
138,2008,2008 Annual,All Outcomes,Ohio,37.0,-0.039,,,,AHR data,
139,2008,2008 Annual,All Outcomes,Oklahoma,45.0,-0.159,,,,AHR data,
140,2008,2008 Annual,All Outcomes,Oregon,15.0,0.17800000000000002,,,,AHR data,
141,2008,2008 Annual,All Outcomes,Pennsylvania,30.0,0.027000000000000003,,,,AHR data,
142,2008,2008 Annual,All Outcomes,Rhode Island,23.0,0.1,,,,AHR data,
143,2008,2008 Annual,All Outcomes,South Carolina,42.0,-0.105,,,,AHR data,
144,2008,2008 Annual,All Outcomes,South Dakota,34.0,-0.001,,,,AHR data,
145,2008,2008 Annual,All Outcomes,Tennessee,47.0,-0.18,,,,AHR data,
146,2008,2008 Annual,All Outcomes,Texas,31.0,0.02,,,,AHR data,
147,2008,2008 Annual,All Outcomes,United States,,,,,,AHR data,
148,2008,2008 Annual,All Outcomes,Utah,8.0,0.242,,,,AHR data,
149,2008,2008 Annual,All Outcomes,Vermont,6.0,0.268,,,,AHR data,
150,2008,2008 Annual,All Outcomes,Virginia,27.0,0.061,,,,AHR data,
151,2008,2008 Annual,All Outcomes,Washington,11.0,0.20800000000000002,,,,AHR data,
152,2008,2008 Annual,All Outcomes,West Virginia,48.0,-0.196,,,,AHR data,
153,2008,2008 Annual,All Outcomes,Wisconsin,19.0,0.142,,,,AHR data,
154,2008,2008 Annual,All Outcomes,Wyoming,10.0,0.22399999999999998,,,,AHR data,
155,2008,2008 Annual,All Outcomes,District of Columbia,,,,3.3,2.7,AHR data,
156,2008,2008 Annual,Binge Drinking,Alabama,6.0,11.1,-1.42,12.7,9.6,AHR data,
157,2008,2008 Annual,Binge Drinking,Alaska,44.0,18.3,0.85,21.0,15.6,AHR data,
158,2008,2008 Annual,Binge Drinking,Arizona,21.0,15.1,-0.16,17.5,12.7,AHR data,
159,2008,2008 Annual,Binge Drinking,Arkansas,7.0,11.4,-1.32,12.7,10.1,AHR data,
160,2008,2008 Annual,Binge Drinking,California,30.0,16.2,0.19,17.8,14.6,AHR data,
161,2008,2008 Annual,Binge Drinking,Colorado,37.0,17.0,0.44,18.3,15.7,AHR data,
162,2008,2008 Annual,Binge Drinking,Connecticut,28.0,16.1,0.16,17.5,14.7,AHR data,
163,2008,2008 Annual,Binge Drinking,Delaware,46.0,18.8,1.01,21.0,16.6,AHR data,
164,2008,2008 Annual,Binge Drinking,Florida,15.0,14.1,-0.47,15.2,13.0,AHR data,
165,2008,2008 Annual,Binge Drinking,Georgia,9.0,12.4,-1.01,13.6,11.2,AHR data,
166,2008,2008 Annual,Binge Drinking,Hawaii,44.0,18.3,0.85,19.9,16.7,AHR data,
167,2008,2008 Annual,Binge Drinking,Idaho,17.0,14.8,-0.25,16.3,13.2,AHR data,
168,2008,2008 Annual,Binge Drinking,Illinois,47.0,19.4,1.2,21.0,17.8,AHR data,
169,2008,2008 Annual,Binge Drinking,Indiana,26.0,15.8,0.06,17.3,14.2,AHR data,
170,2008,2008 Annual,Binge Drinking,Iowa,48.0,20.3,1.48,21.8,18.8,AHR data,
171,2008,2008 Annual,Binge Drinking,Kansas,20.0,15.0,-0.19,16.2,13.8,AHR data,
172,2008,2008 Annual,Binge Drinking,Kentucky,1.0,8.4,-2.0,9.7,7.1,AHR data,
173,2008,2008 Annual,Binge Drinking,Louisiana,12.0,13.3,-0.72,14.5,12.2,AHR data,
174,2008,2008 Annual,Binge Drinking,Maine,27.0,16.0,0.13,17.6,14.5,AHR data,
175,2008,2008 Annual,Binge Drinking,Maryland,12.0,13.3,-0.72,14.5,12.1,AHR data,
176,2008,2008 Annual,Binge Drinking,Massachusetts,39.0,17.6,0.63,18.9,16.4,AHR data,
177,2008,2008 Annual,Binge Drinking,Michigan,43.0,18.2,0.82,19.6,16.8,AHR data,
178,2008,2008 Annual,Binge Drinking,Minnesota,28.0,16.1,0.16,17.7,14.5,AHR data,
179,2008,2008 Annual,Binge Drinking,Mississippi,4.0,10.5,-1.61,11.7,9.3,AHR data,
180,2008,2008 Annual,Binge Drinking,Missouri,31.0,16.3,0.22,18.3,14.4,AHR data,
181,2008,2008 Annual,Binge Drinking,Montana,34.0,16.5,0.28,18.1,14.9,AHR data,
182,2008,2008 Annual,Binge Drinking,Nebraska,41.0,18.0,0.76,19.8,16.2,AHR data,
183,2008,2008 Annual,Binge Drinking,Nevada,32.0,16.4,0.25,18.3,14.5,AHR data,
184,2008,2008 Annual,Binge Drinking,New Hampshire,24.0,15.4,-0.06,16.8,14.0,AHR data,
185,2008,2008 Annual,Binge Drinking,New Jersey,15.0,14.1,-0.47,15.3,12.7,AHR data,
186,2008,2008 Annual,Binge Drinking,New Mexico,10.0,12.8,-0.88,14.1,11.5,AHR data,
187,2008,2008 Annual,Binge Drinking,New York,25.0,15.5,-0.03,16.9,14.1,AHR data,
188,2008,2008 Annual,Binge Drinking,North Carolina,8.0,11.8,-1.2,12.8,10.8,AHR data,
189,2008,2008 Annual,Binge Drinking,North Dakota,49.0,22.2,2.0,24.0,20.4,AHR data,
190,2008,2008 Annual,Binge Drinking,Ohio,35.0,16.8,0.38,18.6,14.5,AHR data,
191,2008,2008 Annual,Binge Drinking,Oklahoma,11.0,12.9,-0.85,14.1,11.7,AHR data,
192,2008,2008 Annual,Binge Drinking,Oregon,19.0,14.9,-0.22,16.5,13.3,AHR data,
193,2008,2008 Annual,Binge Drinking,Pennsylvania,32.0,16.4,0.25,17.8,15.0,AHR data,
194,2008,2008 Annual,Binge Drinking,Rhode Island,42.0,18.1,0.79,20.1,16.1,AHR data,
195,2008,2008 Annual,Binge Drinking,South Carolina,14.0,13.7,-0.6,14.9,12.5,AHR data,
196,2008,2008 Annual,Binge Drinking,South Dakota,40.0,17.8,0.69,19.4,16.2,AHR data,
197,2008,2008 Annual,Binge Drinking,Tennessee,2.0,8.9,-2.0,10.5,7.3,AHR data,
198,2008,2008 Annual,Binge Drinking,Texas,21.0,15.1,-0.16,16.4,13.4,AHR data,
199,2008,2008 Annual,Binge Drinking,Utah,3.0,9.5,-1.92,10.9,8.1,AHR data,
200,2008,2008 Annual,Binge Drinking,Vermont,38.0,17.3,0.54,18.7,15.9,AHR data,
201,2008,2008 Annual,Binge Drinking,Virginia,17.0,14.8,-0.25,16.8,12.8,AHR data,
202,2008,2008 Annual,Binge Drinking,Washington,21.0,15.1,-0.16,15.9,14.3,AHR data,
203,2008,2008 Annual,Binge Drinking,West Virginia,4.0,10.5,-1.61,11.9,9.1,AHR data,
204,2008,2008 Annual,Binge Drinking,Wisconsin,50.0,23.8,2.0,25.6,22.0,AHR data,
205,2008,2008 Annual,Binge Drinking,Wyoming,35.0,16.8,0.38,18.2,15.4,AHR data,
206,2008,2008 Annual,Binge Drinking,United States,,15.6,,,,AHR data,
207,2008,2008 Annual,Binge Drinking,District of Columbia,,16.0,,17.6,14.4,AHR data,
208,2008,2008 Annual,Cancer Deaths,Alabama,44.0,211.4,1.14,213.8,209.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
209,2008,2008 Annual,Cancer Deaths,Alaska,17.0,185.7,-0.42,193.3,178.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
210,2008,2008 Annual,Cancer Deaths,Arizona,5.0,171.0,-1.31,172.9,169.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
211,2008,2008 Annual,Cancer Deaths,Arkansas,45.0,213.3,1.25,216.3,210.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
212,2008,2008 Annual,Cancer Deaths,California,6.0,173.9,-1.13,174.7,173.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
213,2008,2008 Annual,Cancer Deaths,Colorado,3.0,166.1,-1.61,168.4,163.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
214,2008,2008 Annual,Cancer Deaths,Connecticut,19.0,190.2,-0.15,192.7,187.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
215,2008,2008 Annual,Cancer Deaths,Delaware,41.0,208.6,0.97,214.1,203.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
216,2008,2008 Annual,Cancer Deaths,Florida,14.0,184.6,-0.48,185.6,183.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
217,2008,2008 Annual,Cancer Deaths,Georgia,25.0,194.9,0.14,196.7,193.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
218,2008,2008 Annual,Cancer Deaths,Hawaii,2.0,157.5,-2.0,161.3,153.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
219,2008,2008 Annual,Cancer Deaths,Idaho,7.0,176.0,-1.01,180.1,171.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
220,2008,2008 Annual,Cancer Deaths,Illinois,34.0,200.5,0.48,201.9,199.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
221,2008,2008 Annual,Cancer Deaths,Indiana,40.0,208.3,0.95,210.4,206.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
222,2008,2008 Annual,Cancer Deaths,Iowa,20.0,190.7,-0.12,193.4,188.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
223,2008,2008 Annual,Cancer Deaths,Kansas,22.0,191.6,-0.06,194.5,188.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
224,2008,2008 Annual,Cancer Deaths,Kentucky,50.0,225.1,1.97,227.7,222.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
225,2008,2008 Annual,Cancer Deaths,Louisiana,49.0,221.1,1.73,223.7,218.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
226,2008,2008 Annual,Cancer Deaths,Maine,43.0,211.3,1.13,215.5,207.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
227,2008,2008 Annual,Cancer Deaths,Maryland,32.0,198.5,0.36,200.7,196.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
228,2008,2008 Annual,Cancer Deaths,Massachusetts,29.0,196.6,0.24,198.5,194.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
229,2008,2008 Annual,Cancer Deaths,Michigan,33.0,199.9,0.44,201.5,198.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
230,2008,2008 Annual,Cancer Deaths,Minnesota,9.0,181.4,-0.68,183.5,179.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
231,2008,2008 Annual,Cancer Deaths,Mississippi,47.0,218.4,1.56,221.5,215.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
232,2008,2008 Annual,Cancer Deaths,Missouri,39.0,207.4,0.9,209.5,205.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
233,2008,2008 Annual,Cancer Deaths,Montana,21.0,190.9,-0.1,195.8,186.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
234,2008,2008 Annual,Cancer Deaths,Nebraska,13.0,183.9,-0.53,187.5,180.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
235,2008,2008 Annual,Cancer Deaths,Nevada,27.0,195.5,0.18,198.9,192.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
236,2008,2008 Annual,Cancer Deaths,New Hampshire,30.0,196.8,0.25,201.2,192.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
237,2008,2008 Annual,Cancer Deaths,New Jersey,24.0,194.5,0.12,196.2,192.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
238,2008,2008 Annual,Cancer Deaths,New Mexico,4.0,170.0,-1.37,173.4,166.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
239,2008,2008 Annual,Cancer Deaths,New York,8.0,180.5,-0.73,181.6,179.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
240,2008,2008 Annual,Cancer Deaths,North Carolina,35.0,201.5,0.54,203.2,199.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
241,2008,2008 Annual,Cancer Deaths,North Dakota,11.0,183.4,-0.56,189.0,177.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
242,2008,2008 Annual,Cancer Deaths,Ohio,42.0,209.1,1.0,210.6,207.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
243,2008,2008 Annual,Cancer Deaths,Oklahoma,38.0,204.9,0.75,207.6,202.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
244,2008,2008 Annual,Cancer Deaths,Oregon,26.0,195.0,0.15,197.6,192.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
245,2008,2008 Annual,Cancer Deaths,Pennsylvania,37.0,203.8,0.68,205.1,202.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
246,2008,2008 Annual,Cancer Deaths,Rhode Island,31.0,197.8,0.32,202.4,193.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
247,2008,2008 Annual,Cancer Deaths,South Carolina,36.0,203.5,0.66,206.0,201.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
248,2008,2008 Annual,Cancer Deaths,South Dakota,15.0,185.1,-0.45,190.3,179.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
249,2008,2008 Annual,Cancer Deaths,Tennessee,46.0,215.0,1.36,217.1,212.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
250,2008,2008 Annual,Cancer Deaths,Texas,16.0,185.2,-0.45,186.3,184.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
251,2008,2008 Annual,Cancer Deaths,Utah,1.0,144.7,-2.0,147.9,141.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
252,2008,2008 Annual,Cancer Deaths,Vermont,12.0,183.8,-0.53,189.7,177.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
253,2008,2008 Annual,Cancer Deaths,Virginia,28.0,196.4,0.23,198.3,194.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
254,2008,2008 Annual,Cancer Deaths,Washington,18.0,186.9,-0.35,188.9,184.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
255,2008,2008 Annual,Cancer Deaths,West Virginia,48.0,220.6,1.7,224.2,217.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
256,2008,2008 Annual,Cancer Deaths,Wisconsin,23.0,192.9,0.02,195.0,190.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
257,2008,2008 Annual,Cancer Deaths,Wyoming,10.0,181.5,-0.67,188.3,174.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2004-2006
