,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
50,2010,2010 Annual,Air Pollution,United States,,11.4,,,,AHR data,
51,2010,2010 Annual,Air Pollution,District of Columbia,,12.4,,,,AHR data,
52,2010,2010 Annual,All Determinants,New Mexico,34.0,-0.10800000000000001,,,,America's Health Rankings composite measure,2009
53,2010,2010 Annual,All Determinants,New York,26.0,0.042,,,,America's Health Rankings composite measure,2009
54,2010,2010 Annual,All Determinants,North Carolina,35.0,-0.12300000000000001,,,,America's Health Rankings composite measure,2009
55,2010,2010 Annual,All Determinants,North Dakota,11.0,0.365,,,,America's Health Rankings composite measure,2009
56,2010,2010 Annual,All Determinants,Ohio,30.0,-0.039,,,,America's Health Rankings composite measure,2009
57,2010,2010 Annual,All Determinants,Oklahoma,45.0,-0.318,,,,America's Health Rankings composite measure,2009
58,2010,2010 Annual,All Determinants,Oregon,14.0,0.33399999999999996,,,,America's Health Rankings composite measure,2009
59,2010,2010 Annual,All Determinants,Pennsylvania,28.0,0.009000000000000001,,,,America's Health Rankings composite measure,2009
60,2010,2010 Annual,All Determinants,Rhode Island,10.0,0.406,,,,America's Health Rankings composite measure,2009
61,2010,2010 Annual,All Determinants,South Carolina,44.0,-0.297,,,,America's Health Rankings composite measure,2009
62,2010,2010 Annual,All Determinants,South Dakota,19.0,0.28,,,,America's Health Rankings composite measure,2009
63,2010,2010 Annual,All Determinants,Tennessee,39.0,-0.244,,,,America's Health Rankings composite measure,2009
64,2010,2010 Annual,All Determinants,Texas,46.0,-0.41600000000000004,,,,America's Health Rankings composite measure,2009
65,2010,2010 Annual,All Determinants,Utah,5.0,0.6,,,,America's Health Rankings composite measure,2009
66,2010,2010 Annual,All Determinants,Vermont,1.0,0.863,,,,America's Health Rankings composite measure,2009
67,2010,2010 Annual,All Determinants,Virginia,22.0,0.233,,,,America's Health Rankings composite measure,2009
68,2010,2010 Annual,All Determinants,Washington,13.0,0.342,,,,America's Health Rankings composite measure,2009
69,2010,2010 Annual,All Determinants,West Virginia,38.0,-0.22399999999999998,,,,America's Health Rankings composite measure,2009
70,2010,2010 Annual,All Determinants,Wisconsin,18.0,0.297,,,,America's Health Rankings composite measure,2009
71,2010,2010 Annual,All Determinants,Wyoming,16.0,0.32,,,,America's Health Rankings composite measure,2009
72,2010,2010 Annual,All Determinants,United States,,,,,,America's Health Rankings composite measure,2009
73,2010,2010 Annual,All Determinants,District of Columbia,,,,,,America's Health Rankings composite measure,2009
74,2010,2010 Annual,All Determinants,Alabama,42.0,-0.27399999999999997,,,,America's Health Rankings composite measure,2009
75,2010,2010 Annual,All Determinants,Alaska,31.0,-0.043,,,,America's Health Rankings composite measure,2009
76,2010,2010 Annual,All Determinants,Arizona,32.0,-0.086,,,,America's Health Rankings composite measure,2009
77,2010,2010 Annual,All Determinants,Arkansas,48.0,-0.45899999999999996,,,,America's Health Rankings composite measure,2009
78,2010,2010 Annual,All Determinants,California,25.0,0.075,,,,America's Health Rankings composite measure,2009
79,2010,2010 Annual,All Determinants,Colorado,14.0,0.33399999999999996,,,,America's Health Rankings composite measure,2009
80,2010,2010 Annual,All Determinants,Connecticut,3.0,0.637,,,,America's Health Rankings composite measure,2009
81,2010,2010 Annual,All Determinants,Delaware,33.0,-0.087,,,,America's Health Rankings composite measure,2009
82,2010,2010 Annual,All Determinants,Florida,36.0,-0.124,,,,America's Health Rankings composite measure,2009
83,2010,2010 Annual,All Determinants,Georgia,37.0,-0.209,,,,America's Health Rankings composite measure,2009
84,2010,2010 Annual,All Determinants,Hawaii,6.0,0.528,,,,America's Health Rankings composite measure,2009
85,2010,2010 Annual,All Determinants,Idaho,9.0,0.419,,,,America's Health Rankings composite measure,2009
86,2010,2010 Annual,All Determinants,Illinois,29.0,-0.036000000000000004,,,,America's Health Rankings composite measure,2009
87,2010,2010 Annual,All Determinants,Indiana,43.0,-0.295,,,,America's Health Rankings composite measure,2009
88,2010,2010 Annual,All Determinants,Iowa,21.0,0.247,,,,America's Health Rankings composite measure,2009
89,2010,2010 Annual,All Determinants,Kansas,24.0,0.154,,,,America's Health Rankings composite measure,2009
90,2010,2010 Annual,All Determinants,Kentucky,40.0,-0.262,,,,America's Health Rankings composite measure,2009
91,2010,2010 Annual,All Determinants,Louisiana,47.0,-0.435,,,,America's Health Rankings composite measure,2009
92,2010,2010 Annual,All Determinants,Maine,8.0,0.483,,,,America's Health Rankings composite measure,2009
93,2010,2010 Annual,All Determinants,Maryland,20.0,0.268,,,,America's Health Rankings composite measure,2009
94,2010,2010 Annual,All Determinants,Massachusetts,4.0,0.617,,,,America's Health Rankings composite measure,2009
95,2010,2010 Annual,All Determinants,Michigan,27.0,0.024,,,,America's Health Rankings composite measure,2009
96,2010,2010 Annual,All Determinants,Minnesota,7.0,0.517,,,,America's Health Rankings composite measure,2009
97,2010,2010 Annual,All Determinants,Mississippi,50.0,-0.479,,,,America's Health Rankings composite measure,2009
98,2010,2010 Annual,All Determinants,Missouri,41.0,-0.26899999999999996,,,,America's Health Rankings composite measure,2009
99,2010,2010 Annual,All Determinants,Montana,23.0,0.20800000000000002,,,,America's Health Rankings composite measure,2009
100,2010,2010 Annual,All Determinants,Nebraska,12.0,0.35200000000000004,,,,America's Health Rankings composite measure,2009
101,2010,2010 Annual,All Determinants,Nevada,49.0,-0.46799999999999997,,,,America's Health Rankings composite measure,2009
102,2010,2010 Annual,All Determinants,New Hampshire,2.0,0.642,,,,America's Health Rankings composite measure,2009
103,2010,2010 Annual,All Determinants,New Jersey,17.0,0.307,,,,America's Health Rankings composite measure,2009
104,2010,2010 Annual,All Outcomes,Texas,26.0,0.049,,,,America's Health Rankings composite measure,2009
105,2010,2010 Annual,All Outcomes,Utah,8.0,0.204,,,,America's Health Rankings composite measure,2009
106,2010,2010 Annual,All Outcomes,Vermont,5.0,0.253,,,,America's Health Rankings composite measure,2009
107,2010,2010 Annual,All Outcomes,Virginia,31.0,0.027999999999999997,,,,America's Health Rankings composite measure,2009
108,2010,2010 Annual,All Outcomes,Washington,9.0,0.20199999999999999,,,,America's Health Rankings composite measure,2009
109,2010,2010 Annual,All Outcomes,West Virginia,47.0,-0.191,,,,America's Health Rankings composite measure,2009
110,2010,2010 Annual,All Outcomes,Wisconsin,15.0,0.157,,,,America's Health Rankings composite measure,2009
111,2010,2010 Annual,All Outcomes,Wyoming,22.0,0.084,,,,America's Health Rankings composite measure,2009
112,2010,2010 Annual,All Outcomes,United States,,,,,,America's Health Rankings composite measure,2009
113,2010,2010 Annual,All Outcomes,District of Columbia,,,,,,America's Health Rankings composite measure,2009
114,2010,2010 Annual,All Outcomes,Alabama,49.0,-0.217,,,,America's Health Rankings composite measure,2009
115,2010,2010 Annual,All Outcomes,Alaska,25.0,0.051,,,,America's Health Rankings composite measure,2009
116,2010,2010 Annual,All Outcomes,Arizona,23.0,0.077,,,,America's Health Rankings composite measure,2009
117,2010,2010 Annual,All Outcomes,Arkansas,43.0,-0.132,,,,America's Health Rankings composite measure,2009
118,2010,2010 Annual,All Outcomes,California,16.0,0.147,,,,America's Health Rankings composite measure,2009
119,2010,2010 Annual,All Outcomes,Colorado,11.0,0.187,,,,America's Health Rankings composite measure,2009
120,2010,2010 Annual,All Outcomes,Connecticut,7.0,0.22,,,,America's Health Rankings composite measure,2009
121,2010,2010 Annual,All Outcomes,Delaware,26.0,0.049,,,,America's Health Rankings composite measure,2009
122,2010,2010 Annual,All Outcomes,Florida,41.0,-0.069,,,,America's Health Rankings composite measure,2009
123,2010,2010 Annual,All Outcomes,Georgia,35.0,-0.011000000000000001,,,,America's Health Rankings composite measure,2009
124,2010,2010 Annual,All Outcomes,Hawaii,2.0,0.29,,,,America's Health Rankings composite measure,2009
125,2010,2010 Annual,All Outcomes,Idaho,19.0,0.135,,,,America's Health Rankings composite measure,2009
126,2010,2010 Annual,All Outcomes,Illinois,24.0,0.066,,,,America's Health Rankings composite measure,2009
127,2010,2010 Annual,All Outcomes,Indiana,36.0,-0.013999999999999999,,,,America's Health Rankings composite measure,2009
128,2010,2010 Annual,All Outcomes,Iowa,4.0,0.255,,,,America's Health Rankings composite measure,2009
129,2010,2010 Annual,All Outcomes,Kansas,21.0,0.091,,,,America's Health Rankings composite measure,2009
130,2010,2010 Annual,All Outcomes,Kentucky,45.0,-0.161,,,,America's Health Rankings composite measure,2009
131,2010,2010 Annual,All Outcomes,Louisiana,48.0,-0.21100000000000002,,,,America's Health Rankings composite measure,2009
132,2010,2010 Annual,All Outcomes,Maine,18.0,0.141,,,,America's Health Rankings composite measure,2009
133,2010,2010 Annual,All Outcomes,Maryland,34.0,-0.001,,,,America's Health Rankings composite measure,2009
134,2010,2010 Annual,All Outcomes,Massachusetts,3.0,0.27399999999999997,,,,America's Health Rankings composite measure,2009
135,2010,2010 Annual,All Outcomes,Michigan,33.0,0.01,,,,America's Health Rankings composite measure,2009
136,2010,2010 Annual,All Outcomes,Minnesota,1.0,0.297,,,,America's Health Rankings composite measure,2009
137,2010,2010 Annual,All Outcomes,Mississippi,50.0,-0.264,,,,America's Health Rankings composite measure,2009
138,2010,2010 Annual,All Outcomes,Missouri,38.0,-0.042,,,,America's Health Rankings composite measure,2009
139,2010,2010 Annual,All Outcomes,Montana,30.0,0.028999999999999998,,,,America's Health Rankings composite measure,2009
140,2010,2010 Annual,All Outcomes,Nebraska,12.0,0.179,,,,America's Health Rankings composite measure,2009
141,2010,2010 Annual,All Outcomes,Nevada,40.0,-0.055999999999999994,,,,America's Health Rankings composite measure,2009
142,2010,2010 Annual,All Outcomes,New Hampshire,6.0,0.237,,,,America's Health Rankings composite measure,2009
143,2010,2010 Annual,All Outcomes,New Jersey,13.0,0.175,,,,America's Health Rankings composite measure,2009
144,2010,2010 Annual,All Outcomes,New Mexico,28.0,0.039,,,,America's Health Rankings composite measure,2009
145,2010,2010 Annual,All Outcomes,New York,10.0,0.201,,,,America's Health Rankings composite measure,2009
146,2010,2010 Annual,All Outcomes,North Carolina,39.0,-0.051,,,,America's Health Rankings composite measure,2009
147,2010,2010 Annual,All Outcomes,North Dakota,20.0,0.122,,,,America's Health Rankings composite measure,2009
148,2010,2010 Annual,All Outcomes,Ohio,37.0,-0.018000000000000002,,,,America's Health Rankings composite measure,2009
149,2010,2010 Annual,All Outcomes,Oklahoma,46.0,-0.177,,,,America's Health Rankings composite measure,2009
150,2010,2010 Annual,All Outcomes,Oregon,13.0,0.175,,,,America's Health Rankings composite measure,2009
151,2010,2010 Annual,All Outcomes,Pennsylvania,28.0,0.039,,,,America's Health Rankings composite measure,2009
152,2010,2010 Annual,All Outcomes,Rhode Island,17.0,0.142,,,,America's Health Rankings composite measure,2009
153,2010,2010 Annual,All Outcomes,South Carolina,42.0,-0.099,,,,America's Health Rankings composite measure,2009
154,2010,2010 Annual,All Outcomes,South Dakota,32.0,0.018000000000000002,,,,America's Health Rankings composite measure,2009
155,2010,2010 Annual,All Outcomes,Tennessee,44.0,-0.155,,,,America's Health Rankings composite measure,2009
156,2010,2010 Annual,Binge Drinking,Alabama,5.0,11.4,-1.37,13.0,9.6,AHR data,
157,2010,2010 Annual,Binge Drinking,Alaska,34.0,16.9,0.38,19.3,14.5,AHR data,
158,2010,2010 Annual,Binge Drinking,Arizona,24.0,15.3,-0.13,17.6,13.0,AHR data,
159,2010,2010 Annual,Binge Drinking,Arkansas,7.0,12.1,-1.15,13.8,10.4,AHR data,
160,2010,2010 Annual,Binge Drinking,California,28.0,15.7,0.0,16.7,14.7,AHR data,
161,2010,2010 Annual,Binge Drinking,Colorado,30.0,16.1,0.13,17.3,15.0,AHR data,
162,2010,2010 Annual,Binge Drinking,Connecticut,40.0,17.9,0.7,19.6,16.0,AHR data,
163,2010,2010 Annual,Binge Drinking,Delaware,42.0,18.2,0.8,20.4,16.0,AHR data,
164,2010,2010 Annual,Binge Drinking,Florida,14.0,13.2,-0.8,15.4,12.4,AHR data,
165,2010,2010 Annual,Binge Drinking,Georgia,9.0,12.4,-1.05,14.0,10.6,AHR data,
166,2010,2010 Annual,Binge Drinking,Hawaii,36.0,17.4,0.54,18.8,15.8,AHR data,
167,2010,2010 Annual,Binge Drinking,Idaho,13.0,13.1,-0.83,14.5,11.5,AHR data,
168,2010,2010 Annual,Binge Drinking,Illinois,44.0,18.5,0.89,20.3,16.7,AHR data,
169,2010,2010 Annual,Binge Drinking,Indiana,22.0,14.9,-0.26,16.7,13.1,AHR data,
170,2010,2010 Annual,Binge Drinking,Iowa,47.0,19.4,1.18,21.0,17.8,AHR data,
171,2010,2010 Annual,Binge Drinking,Kansas,20.0,14.3,-0.45,15.3,13.1,AHR data,
172,2010,2010 Annual,Binge Drinking,Kentucky,6.0,11.9,-1.21,13.3,10.3,AHR data,
173,2010,2010 Annual,Binge Drinking,Louisiana,18.0,14.0,-0.54,15.3,12.7,AHR data,
174,2010,2010 Annual,Binge Drinking,Maine,25.0,15.4,-0.1,16.7,14.1,AHR data,
175,2010,2010 Annual,Binge Drinking,Maryland,15.0,13.3,-0.77,14.5,12.1,AHR data,
176,2010,2010 Annual,Binge Drinking,Massachusetts,39.0,17.7,0.64,18.8,16.3,AHR data,
177,2010,2010 Annual,Binge Drinking,Michigan,36.0,17.4,0.54,18.6,16.2,AHR data,
178,2010,2010 Annual,Binge Drinking,Minnesota,48.0,20.0,1.37,21.8,18.2,AHR data,
179,2010,2010 Annual,Binge Drinking,Mississippi,4.0,10.4,-1.69,11.5,9.1,AHR data,
180,2010,2010 Annual,Binge Drinking,Missouri,31.0,16.2,0.16,18.1,14.3,AHR data,
181,2010,2010 Annual,Binge Drinking,Montana,38.0,17.5,0.57,19.1,15.9,AHR data,
182,2010,2010 Annual,Binge Drinking,Nebraska,44.0,18.5,0.89,19.9,17.1,AHR data,
183,2010,2010 Annual,Binge Drinking,Nevada,43.0,18.3,0.83,20.7,15.7,AHR data,
184,2010,2010 Annual,Binge Drinking,New Hampshire,31.0,16.2,0.16,17.9,14.3,AHR data,
185,2010,2010 Annual,Binge Drinking,New Jersey,19.0,14.2,-0.48,15.4,13.0,AHR data,
186,2010,2010 Annual,Binge Drinking,New Mexico,8.0,12.2,-1.12,13.5,10.9,AHR data,
187,2010,2010 Annual,Binge Drinking,New York,26.0,15.5,-0.06,17.0,14.0,AHR data,
188,2010,2010 Annual,Binge Drinking,North Carolina,12.0,12.9,-0.89,14.0,11.7,AHR data,
189,2010,2010 Annual,Binge Drinking,North Dakota,49.0,21.5,1.85,23.3,19.5,AHR data,
190,2010,2010 Annual,Binge Drinking,Ohio,29.0,15.9,0.06,17.2,14.7,AHR data,
191,2010,2010 Annual,Binge Drinking,Oklahoma,11.0,12.6,-0.99,13.8,11.2,AHR data,
192,2010,2010 Annual,Binge Drinking,Oregon,17.0,13.8,-0.61,15.6,12.0,AHR data,
193,2010,2010 Annual,Binge Drinking,Pennsylvania,33.0,16.7,0.32,17.9,15.3,AHR data,
194,2010,2010 Annual,Binge Drinking,Rhode Island,40.0,17.9,0.7,19.8,16.0,AHR data,
195,2010,2010 Annual,Binge Drinking,South Carolina,10.0,12.5,-1.02,13.8,11.2,AHR data,
196,2010,2010 Annual,Binge Drinking,South Dakota,44.0,18.5,0.89,20.2,16.8,AHR data,
197,2010,2010 Annual,Binge Drinking,Tennessee,2.0,8.8,-2.0,10.7,6.9,AHR data,
198,2010,2010 Annual,Binge Drinking,Texas,21.0,14.8,-0.29,16.1,13.5,AHR data,
199,2010,2010 Annual,Binge Drinking,Utah,1.0,8.6,-2.0,9.6,7.6,AHR data,
200,2010,2010 Annual,Binge Drinking,Vermont,35.0,17.3,0.51,18.7,15.9,AHR data,
201,2010,2010 Annual,Binge Drinking,Virginia,16.0,13.6,-0.67,15.7,11.4,AHR data,
202,2010,2010 Annual,Binge Drinking,Washington,23.0,15.1,-0.19,16.0,14.3,AHR data,
203,2010,2010 Annual,Binge Drinking,West Virginia,3.0,9.0,-2.0,10.3,7.7,AHR data,
204,2010,2010 Annual,Binge Drinking,Wisconsin,50.0,23.2,2.0,25.5,21.1,AHR data,
205,2010,2010 Annual,Binge Drinking,Wyoming,27.0,15.6,-0.03,17.0,14.2,AHR data,
206,2010,2010 Annual,Binge Drinking,United States,,15.7,,,,AHR data,
207,2010,2010 Annual,Binge Drinking,District of Columbia,,18.9,,20.9,16.9,AHR data,
208,2010,2010 Annual,Cancer Deaths,Vermont,21.0,190.6,-0.01,195.7,183.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
209,2010,2010 Annual,Cancer Deaths,Alaska,24.0,192.0,0.07,193.6,178.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
210,2010,2010 Annual,Cancer Deaths,Nebraska,18.0,187.2,-0.22,190.9,183.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
211,2010,2010 Annual,Cancer Deaths,Kansas,19.0,189.6,-0.07,195.4,189.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
212,2010,2010 Annual,Cancer Deaths,Virginia,31.0,195.5,0.28,199.0,195.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
213,2010,2010 Annual,Cancer Deaths,Wyoming,10.0,182.2,-0.52,191.1,177.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
214,2010,2010 Annual,Cancer Deaths,Michigan,33.0,199.7,0.54,202.7,199.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
215,2010,2010 Annual,Cancer Deaths,New Mexico,5.0,170.0,-1.25,173.5,166.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
216,2010,2010 Annual,Cancer Deaths,Montana,14.0,184.4,-0.39,195.5,185.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
217,2010,2010 Annual,Cancer Deaths,Tennessee,46.0,212.5,1.31,217.4,213.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
218,2010,2010 Annual,Cancer Deaths,Alabama,44.0,211.7,1.26,213.7,208.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
219,2010,2010 Annual,Cancer Deaths,Nevada,27.0,192.7,0.11,197.3,190.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
220,2010,2010 Annual,Cancer Deaths,Florida,11.0,182.3,-0.51,183.7,181.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
221,2010,2010 Annual,Cancer Deaths,Ohio,43.0,208.7,1.08,211.7,208.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
222,2010,2010 Annual,Cancer Deaths,Idaho,7.0,175.8,-0.9,181.0,172.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
223,2010,2010 Annual,Cancer Deaths,North Carolina,35.0,199.8,0.54,204.3,200.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
224,2010,2010 Annual,Cancer Deaths,Kentucky,50.0,225.1,2.0,229.6,224.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
225,2010,2010 Annual,Cancer Deaths,Arkansas,45.0,212.4,1.3,216.1,210.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
226,2010,2010 Annual,Cancer Deaths,Rhode Island,25.0,192.5,0.1,198.7,189.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
227,2010,2010 Annual,Cancer Deaths,New Jersey,30.0,193.0,0.13,196.0,192.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
228,2010,2010 Annual,Cancer Deaths,Georgia,20.0,190.5,-0.02,195.7,192.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
229,2010,2010 Annual,Cancer Deaths,Minnesota,12.0,182.4,-0.51,183.3,179.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
230,2010,2010 Annual,Cancer Deaths,Maine,38.0,204.2,0.81,214.6,206.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
231,2010,2010 Annual,Cancer Deaths,Connecticut,15.0,185.7,-0.31,190.2,185.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
232,2010,2010 Annual,Cancer Deaths,New Hampshire,23.0,191.9,0.07,200.5,191.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
233,2010,2010 Annual,Cancer Deaths,New York,8.0,177.6,-0.8,179.4,177.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
234,2010,2010 Annual,Cancer Deaths,South Carolina,37.0,201.4,0.64,205.9,201.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
235,2010,2010 Annual,Cancer Deaths,Washington,17.0,187.0,-0.23,189.3,185.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
236,2010,2010 Annual,Cancer Deaths,Pennsylvania,36.0,200.5,0.58,205.0,202.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
237,2010,2010 Annual,Cancer Deaths,South Dakota,9.0,180.8,-0.6,190.8,180.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
238,2010,2010 Annual,Cancer Deaths,Illinois,33.0,199.7,0.54,201.5,198.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
239,2010,2010 Annual,Cancer Deaths,Delaware,40.0,205.0,0.86,212.1,201.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
240,2010,2010 Annual,Cancer Deaths,Massachusetts,29.0,192.9,0.13,197.4,193.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
241,2010,2010 Annual,Cancer Deaths,West Virginia,49.0,220.0,1.76,225.2,218.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
242,2010,2010 Annual,Cancer Deaths,Indiana,41.0,208.2,1.05,210.5,206.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
243,2010,2010 Annual,Cancer Deaths,United States,,190.8,,191.8,191.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
244,2010,2010 Annual,Cancer Deaths,Louisiana,47.0,215.3,1.48,222.7,217.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
245,2010,2010 Annual,Cancer Deaths,Iowa,22.0,191.0,0.01,194.2,188.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
246,2010,2010 Annual,Cancer Deaths,California,6.0,173.3,-1.06,174.7,173.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
