,Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
172,2007,2007 Annual,Binge Drinking,Kentucky,4.0,10.0,-1.65,11.4,8.6,AHR data,
173,2007,2007 Annual,Binge Drinking,Louisiana,21.0,14.1,-0.24,15.7,12.4,AHR data,
174,2007,2007 Annual,Binge Drinking,Maine,23.0,14.4,-0.14,16.0,12.8,AHR data,
175,2007,2007 Annual,Binge Drinking,Maryland,11.0,12.3,-0.86,13.7,10.9,AHR data,
176,2007,2007 Annual,Binge Drinking,Massachusetts,35.0,16.4,0.55,17.6,15.2,AHR data,
177,2007,2007 Annual,Binge Drinking,Michigan,36.0,16.5,0.59,17.5,15.2,AHR data,
178,2007,2007 Annual,Binge Drinking,Minnesota,48.0,19.4,1.58,21.3,17.4,AHR data,
179,2007,2007 Annual,Binge Drinking,Mississippi,5.0,10.1,-1.62,11.4,8.8,AHR data,
180,2007,2007 Annual,Binge Drinking,Missouri,32.0,15.5,0.24,17.3,13.7,AHR data,
181,2007,2007 Annual,Binge Drinking,Montana,41.0,17.0,0.76,18.6,15.4,AHR data,
182,2007,2007 Annual,Binge Drinking,Nebraska,44.0,17.5,0.93,18.8,16.2,AHR data,
183,2007,2007 Annual,Binge Drinking,Nevada,46.0,17.8,1.03,19.9,15.7,AHR data,
184,2007,2007 Annual,Binge Drinking,New Hampshire,31.0,15.4,0.21,16.8,14.0,AHR data,
185,2007,2007 Annual,Binge Drinking,New Jersey,19.0,13.9,-0.31,14.8,13.0,AHR data,
186,2007,2007 Annual,Binge Drinking,New Mexico,9.0,12.0,-0.96,13.2,10.8,AHR data,
187,2007,2007 Annual,Binge Drinking,New York,26.0,15.0,0.07,16.3,13.7,AHR data,
188,2007,2007 Annual,Binge Drinking,North Carolina,5.0,10.1,-1.62,10.8,9.4,AHR data,
189,2007,2007 Annual,Binge Drinking,North Dakota,49.0,19.6,1.65,21.5,17.7,AHR data,
190,2007,2007 Annual,Binge Drinking,Ohio,34.0,16.1,0.45,18.1,14.1,AHR data,
191,2007,2007 Annual,Binge Drinking,Oklahoma,12.0,12.7,-0.72,14.0,11.4,AHR data,
192,2007,2007 Annual,Binge Drinking,Oregon,18.0,13.7,-0.38,14.8,12.5,AHR data,
193,2007,2007 Annual,Binge Drinking,Pennsylvania,36.0,16.5,0.59,17.8,15.2,AHR data,
194,2007,2007 Annual,Binge Drinking,Rhode Island,39.0,16.8,0.69,18.6,15.0,AHR data,
195,2007,2007 Annual,Binge Drinking,South Carolina,16.0,13.1,-0.59,14.2,12.0,AHR data,
196,2007,2007 Annual,Binge Drinking,South Dakota,44.0,17.5,0.93,19.0,16.0,AHR data,
197,2007,2007 Annual,Binge Drinking,Tennessee,1.0,8.5,-2.0,9.9,7.1,AHR data,
198,2007,2007 Annual,Binge Drinking,Texas,26.0,15.0,0.07,16.2,13.8,AHR data,
199,2007,2007 Annual,Binge Drinking,Utah,1.0,8.9,-2.0,10.0,7.8,AHR data,
200,2007,2007 Annual,Binge Drinking,Vermont,33.0,16.0,0.41,17.3,14.7,AHR data,
201,2007,2007 Annual,Binge Drinking,Virginia,14.0,13.0,-0.62,14.4,11.6,AHR data,
202,2007,2007 Annual,Binge Drinking,Washington,20.0,14.0,-0.28,14.7,13.3,AHR data,
203,2007,2007 Annual,Binge Drinking,West Virginia,3.0,9.4,-1.86,10.7,8.1,AHR data,
204,2007,2007 Annual,Binge Drinking,Wisconsin,50.0,22.0,2.0,23.6,20.4,AHR data,
205,2007,2007 Annual,Binge Drinking,Wyoming,29.0,15.3,0.17,16.7,13.9,AHR data,
206,2007,2007 Annual,Binge Drinking,United States,,14.8,,,,AHR data,
207,2007,2007 Annual,Binge Drinking,District of Columbia,,16.8,,18.6,14.9,AHR data,
208,2007,2007 Annual,Binge Drinking,Alaska,,17.1,0.75,,,AHR data,
209,2007,2007 Annual,Binge Drinking,Alabama,,10.7,-1.43,,,AHR data,
210,2007,2007 Annual,Binge Drinking,United States,,14.9,,,,AHR data,
211,2007,2007 Annual,Binge Drinking,Arkansas,,11.4,-1.19,,,AHR data,
212,2007,2007 Annual,Binge Drinking,Arizona,,14.9,0.0,,,AHR data,
213,2007,2007 Annual,Binge Drinking,California,,14.7,-0.07,,,AHR data,
214,2007,2007 Annual,Binge Drinking,Colorado,,16.3,0.48,,,AHR data,
215,2007,2007 Annual,Binge Drinking,Connecticut,,14.6,-0.1,,,AHR data,
216,2007,2007 Annual,Binge Drinking,District of Columbia,,16.3,,,,AHR data,
217,2007,2007 Annual,Binge Drinking,Delaware,,17.3,0.82,,,AHR data,
218,2007,2007 Annual,Binge Drinking,Florida,,13.9,-0.34,,,AHR data,
219,2007,2007 Annual,Binge Drinking,Georgia,,12.1,-0.95,,,AHR data,
220,2007,2007 Annual,Binge Drinking,Hawaii,,17.0,0.72,,,AHR data,
221,2007,2007 Annual,Binge Drinking,Iowa,,19.6,1.6,,,AHR data,
222,2007,2007 Annual,Binge Drinking,Idaho,,14.0,-0.31,,,AHR data,
223,2007,2007 Annual,Binge Drinking,Illinois,,18.0,1.06,,,AHR data,
224,2007,2007 Annual,Binge Drinking,Indiana,,15.1,0.07,,,AHR data,
225,2007,2007 Annual,Binge Drinking,Kansas,,13.9,-0.34,,,AHR data,
226,2007,2007 Annual,Binge Drinking,Kentucky,,9.5,-1.84,,,AHR data,
227,2007,2007 Annual,Binge Drinking,Louisiana,,13.6,-0.44,,,AHR data,
228,2007,2007 Annual,Binge Drinking,Massachusetts,,16.7,0.61,,,AHR data,
229,2007,2007 Annual,Binge Drinking,Maryland,,12.9,-0.68,,,AHR data,
230,2007,2007 Annual,Binge Drinking,Maine,,15.1,0.07,,,AHR data,
231,2007,2007 Annual,Binge Drinking,Michigan,,17.1,0.75,,,AHR data,
232,2007,2007 Annual,Binge Drinking,Minnesota,,18.2,1.13,,,AHR data,
233,2007,2007 Annual,Binge Drinking,Missouri,,15.6,0.24,,,AHR data,
234,2007,2007 Annual,Binge Drinking,Mississippi,,9.6,-1.81,,,AHR data,
235,2007,2007 Annual,Binge Drinking,Montana,,16.3,0.48,,,AHR data,
236,2007,2007 Annual,Binge Drinking,North Carolina,,10.9,-1.36,,,AHR data,
237,2007,2007 Annual,Binge Drinking,North Dakota,,20.0,1.74,,,AHR data,
238,2007,2007 Annual,Binge Drinking,Nebraska,,17.6,0.92,,,AHR data,
239,2007,2007 Annual,Binge Drinking,New Hampshire,,14.9,0.0,,,AHR data,
240,2007,2007 Annual,Binge Drinking,New Jersey,,13.7,-0.41,,,AHR data,
241,2007,2007 Annual,Binge Drinking,New Mexico,,11.8,-1.06,,,AHR data,
242,2007,2007 Annual,Binge Drinking,Nevada,,16.6,0.58,,,AHR data,
243,2007,2007 Annual,Binge Drinking,New York,,15.2,0.1,,,AHR data,
244,2007,2007 Annual,Binge Drinking,Ohio,,15.7,0.27,,,AHR data,
245,2007,2007 Annual,Binge Drinking,Oklahoma,,13.0,-0.65,,,AHR data,
246,2007,2007 Annual,Binge Drinking,Oregon,,14.0,-0.31,,,AHR data,
247,2007,2007 Annual,Binge Drinking,Pennsylvania,,16.3,0.48,,,AHR data,
248,2007,2007 Annual,Binge Drinking,Rhode Island,,16.4,0.51,,,AHR data,
249,2007,2007 Annual,Binge Drinking,South Carolina,,13.1,-0.61,,,AHR data,
250,2007,2007 Annual,Binge Drinking,South Dakota,,18.1,1.09,,,AHR data,
251,2007,2007 Annual,Binge Drinking,Tennessee,,8.6,-2.0,,,AHR data,
252,2007,2007 Annual,Binge Drinking,Texas,,14.5,-0.14,,,AHR data,
253,2007,2007 Annual,Binge Drinking,Utah,,8.7,-2.0,,,AHR data,
254,2007,2007 Annual,Binge Drinking,Virginia,,12.8,-0.72,,,AHR data,
255,2007,2007 Annual,Binge Drinking,Vermont,,16.3,0.48,,,AHR data,
256,2007,2007 Annual,Binge Drinking,Washington,,14.0,-0.31,,,AHR data,
257,2007,2007 Annual,Binge Drinking,Wisconsin,,23.2,2.0,,,AHR data,
258,2007,2007 Annual,Binge Drinking,West Virginia,,10.1,-1.64,,,AHR data,
259,2007,2007 Annual,Binge Drinking,Wyoming,,15.5,0.2,,,AHR data,
260,2007,2007 Annual,Cancer Deaths,Alabama,43.0,211.4,1.12,213.8,209.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
261,2007,2007 Annual,Cancer Deaths,Alaska,16.0,188.2,-0.32,196.0,180.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
262,2007,2007 Annual,Cancer Deaths,Arizona,5.0,173.6,-1.23,175.6,171.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
263,2007,2007 Annual,Cancer Deaths,Arkansas,45.0,213.4,1.25,216.4,210.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
264,2007,2007 Annual,Cancer Deaths,California,6.0,175.4,-1.12,176.2,174.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
265,2007,2007 Annual,Cancer Deaths,Colorado,3.0,168.3,-1.56,170.7,165.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
266,2007,2007 Annual,Cancer Deaths,Connecticut,19.0,190.1,-0.21,192.6,187.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
267,2007,2007 Annual,Cancer Deaths,Delaware,42.0,209.8,1.02,215.4,204.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
268,2007,2007 Annual,Cancer Deaths,Florida,14.0,185.4,-0.5,186.4,184.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
269,2007,2007 Annual,Cancer Deaths,Georgia,26.0,196.6,0.2,198.4,194.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
270,2007,2007 Annual,Cancer Deaths,Hawaii,2.0,159.0,-2.0,162.9,155.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
271,2007,2007 Annual,Cancer Deaths,Idaho,8.0,180.2,-0.82,184.4,176.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
272,2007,2007 Annual,Cancer Deaths,Illinois,35.0,201.2,0.49,202.6,199.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
273,2007,2007 Annual,Cancer Deaths,Indiana,40.0,209.0,0.97,211.1,206.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
274,2007,2007 Annual,Cancer Deaths,Iowa,21.0,191.1,-0.14,193.8,188.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
275,2007,2007 Annual,Cancer Deaths,Kansas,22.0,191.3,-0.13,194.2,188.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
276,2007,2007 Annual,Cancer Deaths,Kentucky,50.0,226.2,2.0,228.8,223.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
277,2007,2007 Annual,Cancer Deaths,Louisiana,49.0,223.8,1.9,226.4,221.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
278,2007,2007 Annual,Cancer Deaths,Maine,44.0,212.2,1.17,216.4,208.0,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
279,2007,2007 Annual,Cancer Deaths,Maryland,31.0,198.9,0.34,201.1,196.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
280,2007,2007 Annual,Cancer Deaths,Massachusetts,25.0,196.4,0.19,198.3,194.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
281,2007,2007 Annual,Cancer Deaths,Michigan,33.0,199.3,0.37,200.9,197.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
282,2007,2007 Annual,Cancer Deaths,Minnesota,11.0,182.8,-0.66,184.9,180.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
283,2007,2007 Annual,Cancer Deaths,Mississippi,46.0,215.2,1.36,218.3,212.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
284,2007,2007 Annual,Cancer Deaths,Missouri,39.0,206.9,0.84,209.0,204.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
285,2007,2007 Annual,Cancer Deaths,Montana,18.0,190.0,-0.21,194.9,185.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2003-3005
