Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
1999,1999 Annual,All Outcomes,Montana,17,0.257,,,,AHR data,
1999,1999 Annual,All Outcomes,Nebraska,23,0.143,,,,AHR data,
1999,1999 Annual,All Outcomes,Nevada,37,-0.188,,,,AHR data,
1999,1999 Annual,All Outcomes,New Hampshire,12,0.342,,,,AHR data,
1999,1999 Annual,All Outcomes,New Jersey,29,0,,,,AHR data,
1999,1999 Annual,All Outcomes,New Mexico,10,0.373,,,,AHR data,
1999,1999 Annual,All Outcomes,New York,30,-0.056,,,,AHR data,
1999,1999 Annual,All Outcomes,North Carolina,39,-0.205,,,,AHR data,
1999,1999 Annual,All Outcomes,North Dakota,2,0.631,,,,AHR data,
1999,1999 Annual,All Outcomes,Ohio,34,-0.142,,,,AHR data,
1999,1999 Annual,All Outcomes,Oklahoma,43,-0.305,,,,AHR data,
1999,1999 Annual,All Outcomes,Oregon,14,0.277,,,,AHR data,
1999,1999 Annual,All Outcomes,Pennsylvania,33,-0.14,,,,AHR data,
1999,1999 Annual,All Outcomes,Rhode Island,22,0.208,,,,AHR data,
1999,1999 Annual,All Outcomes,South Carolina,42,-0.292,,,,AHR data,
1999,1999 Annual,All Outcomes,South Dakota,6,0.474,,,,AHR data,
1999,1999 Annual,All Outcomes,Tennessee,45,-0.399,,,,AHR data,
1999,1999 Annual,All Outcomes,Texas,27,0.061,,,,AHR data,
1999,1999 Annual,All Outcomes,United States,,,,,,AHR data,
1999,1999 Annual,All Outcomes,Utah,3,0.623,,,,AHR data,
1999,1999 Annual,All Outcomes,Vermont,24,0.1,,,,AHR data,
1999,1999 Annual,All Outcomes,Virginia,28,0.014,,,,AHR data,
1999,1999 Annual,All Outcomes,Washington,8,0.385,,,,AHR data,
1999,1999 Annual,All Outcomes,West Virginia,47,-0.483,,,,AHR data,
1999,1999 Annual,All Outcomes,Wisconsin,20,0.216,,,,AHR data,
1999,1999 Annual,All Outcomes,Wyoming,9,0.377,,,,AHR data,
1999,1999 Annual,Binge Drinking,Alabama,15,12.6,-0.46,14.5,10.7,AHR data,
1999,1999 Annual,Binge Drinking,Alaska,46,18.1,1.03,21.2,15,AHR data,
1999,1999 Annual,Binge Drinking,Arizona,14,11.9,-0.65,14.2,9.6,AHR data,
1999,1999 Annual,Binge Drinking,Arkansas,6,9,-1.44,10.7,7.5,AHR data,
1999,1999 Annual,Binge Drinking,California,33,15.3,0.27,17.1,13.6,AHR data,
1999,1999 Annual,Binge Drinking,Colorado,35,15.9,0.43,18,13.8,AHR data,
1999,1999 Annual,Binge Drinking,Connecticut,30,15,0.19,17.3,12.7,AHR data,
1999,1999 Annual,Binge Drinking,Delaware,11,10.7,-0.98,12.3,9.1,AHR data,
1999,1999 Annual,Binge Drinking,Florida,18,13.2,-0.3,14.5,11.9,AHR data,
1999,1999 Annual,Binge Drinking,Georgia,12,10.8,-0.95,12.4,9.2,AHR data,
1999,1999 Annual,Binge Drinking,Hawaii,31,15.1,0.22,17,13.2,AHR data,
1999,1999 Annual,Binge Drinking,Idaho,24,14.3,0,15.8,12.8,AHR data,
1999,1999 Annual,Binge Drinking,Illinois,31,15.1,0.22,17.3,12.9,AHR data,
1999,1999 Annual,Binge Drinking,Indiana,16,12.7,-0.43,14.3,11.1,AHR data,
1999,1999 Annual,Binge Drinking,Iowa,44,18,1.01,19.5,16.5,AHR data,
1999,1999 Annual,Binge Drinking,Kansas,20,13.7,-0.16,15.5,11.9,AHR data,
1999,1999 Annual,Binge Drinking,Kentucky,10,9.6,-1.28,11.1,8.2,AHR data,
1999,1999 Annual,Binge Drinking,Louisiana,28,14.7,0.11,16.8,12.6,AHR data,
1999,1999 Annual,Binge Drinking,Maine,17,12.9,-0.38,15.1,10.7,AHR data,
1999,1999 Annual,Binge Drinking,Maryland,2,7.4,-1.87,8.4,6.4,AHR data,
1999,1999 Annual,Binge Drinking,Massachusetts,44,18,1.01,20.2,15.7,AHR data,
1999,1999 Annual,Binge Drinking,Michigan,48,18.6,1.17,20.3,16.9,AHR data,
1999,1999 Annual,Binge Drinking,Minnesota,40,16.8,0.68,18.2,15.4,AHR data,
1999,1999 Annual,Binge Drinking,Mississippi,8,9.2,-1.39,11,7.4,AHR data,
1999,1999 Annual,Binge Drinking,Missouri,28,14.7,0.11,16.8,12.6,AHR data,
1999,1999 Annual,Binge Drinking,Montana,22,14.2,-0.03,16.4,12.2,AHR data,
1999,1999 Annual,Binge Drinking,Nebraska,37,16.2,0.52,18.2,14.2,AHR data,
1999,1999 Annual,Binge Drinking,Nevada,49,19.2,1.33,22.8,15.6,AHR data,
1999,1999 Annual,Binge Drinking,New Hampshire,38,16.5,0.6,18.8,14.2,AHR data,
1999,1999 Annual,Binge Drinking,New Jersey,19,13.4,-0.24,15.9,11.5,AHR data,
1999,1999 Annual,Binge Drinking,New Mexico,26,14.4,0.03,16.7,12,AHR data,
1999,1999 Annual,Binge Drinking,New York,12,10.8,-0.95,12.6,9,AHR data,
1999,1999 Annual,Binge Drinking,North Carolina,4,7.9,-1.74,9,6.8,AHR data,
1999,1999 Annual,Binge Drinking,North Dakota,43,17.7,0.92,19.7,15.7,AHR data,
1999,1999 Annual,Binge Drinking,Ohio,7,9.1,-1.41,11.1,7.3,AHR data,
1999,1999 Annual,Binge Drinking,Oklahoma,4,7.9,-1.74,9.7,6.1,AHR data,
1999,1999 Annual,Binge Drinking,Oregon,22,14.2,-0.03,15.8,12.6,AHR data,
1999,1999 Annual,Binge Drinking,Pennsylvania,42,17.4,0.84,19.2,15.6,AHR data,
1999,1999 Annual,Binge Drinking,Rhode Island,41,17.1,0.76,19.4,14.8,AHR data,
1999,1999 Annual,Binge Drinking,South Carolina,9,9.5,-1.3,11.1,7.9,AHR data,
1999,1999 Annual,Binge Drinking,South Dakota,47,18.5,1.14,20.4,16.6,AHR data,
1999,1999 Annual,Binge Drinking,Tennessee,1,6.5,-2,7.6,5.4,AHR data,
1999,1999 Annual,Binge Drinking,Texas,39,16.6,0.62,18.7,14.5,AHR data,
1999,1999 Annual,Binge Drinking,Utah,24,,0,,,AHR data,
1999,1999 Annual,Binge Drinking,Vermont,36,16.1,0.49,17.9,14.3,AHR data,
1999,1999 Annual,Binge Drinking,Virginia,27,14.6,0.08,16.5,12.7,AHR data,
1999,1999 Annual,Binge Drinking,Washington,21,14.1,-0.05,15.6,12.6,AHR data,
1999,1999 Annual,Binge Drinking,West Virginia,2,7.4,-1.87,8.7,6.1,AHR data,
1999,1999 Annual,Binge Drinking,Wisconsin,50,23.2,2,25.5,20.8,AHR data,
1999,1999 Annual,Binge Drinking,Wyoming,34,15.5,0.33,17.4,13.6,AHR data,
1999,1999 Annual,Binge Drinking,United States,,14.3,,,,AHR data,
1999,1999 Annual,Binge Drinking,District of Columbia,,13,,,,AHR data,
1999,1999 Annual,Cancer Deaths,Alabama,40,214.3,0.71,216.8,211.8,AHR data,
1999,1999 Annual,Cancer Deaths,Alaska,22,201,-0.08,210.1,191.9,AHR data,
1999,1999 Annual,Cancer Deaths,Arizona,5,178.4,-1.42,180.6,176.2,AHR data,
1999,1999 Annual,Cancer Deaths,Arkansas,38,212.9,0.63,216,209.8,AHR data,
1999,1999 Annual,Cancer Deaths,California,9,186.9,-0.91,187.8,186,AHR data,
1999,1999 Annual,Cancer Deaths,Colorado,3,174,-1.68,176.6,171.4,AHR data,
1999,1999 Annual,Cancer Deaths,Connecticut,18,195.7,-0.39,198.3,193.1,AHR data,
1999,1999 Annual,Cancer Deaths,Delaware,48,226.2,1.42,232.4,220,AHR data,
1999,1999 Annual,Cancer Deaths,Florida,17,194.7,-0.45,195.8,193.6,AHR data,
1999,1999 Annual,Cancer Deaths,Georgia,26,205,0.16,207,203,AHR data,
1999,1999 Annual,Cancer Deaths,Hawaii,2,160.3,-2,164.5,156.1,AHR data,
1999,1999 Annual,Cancer Deaths,Idaho,6,180,-1.32,184.6,175.4,AHR data,
1999,1999 Annual,Cancer Deaths,Illinois,33,210.2,0.47,211.7,208.7,AHR data,
1999,1999 Annual,Cancer Deaths,Indiana,37,212.7,0.62,214.8,210.6,AHR data,
1999,1999 Annual,Cancer Deaths,Iowa,10,187.8,-0.86,190.5,185.1,AHR data,
1999,1999 Annual,Cancer Deaths,Kansas,13,190.4,-0.71,193.3,187.5,AHR data,
1999,1999 Annual,Cancer Deaths,Kentucky,49,227.9,1.52,230.6,225.2,AHR data,
1999,1999 Annual,Cancer Deaths,Louisiana,50,233.1,1.83,235.8,230.4,AHR data,
1999,1999 Annual,Cancer Deaths,Maine,45,217.1,0.88,221.6,212.6,AHR data,
1999,1999 Annual,Cancer Deaths,Maryland,46,217.5,0.9,219.9,215.1,AHR data,
1999,1999 Annual,Cancer Deaths,Massachusetts,35,210.8,0.5,212.8,208.8,AHR data,
1999,1999 Annual,Cancer Deaths,Michigan,28,206,0.22,207.7,204.3,AHR data,
1999,1999 Annual,Cancer Deaths,Minnesota,12,188.8,-0.8,191.1,186.5,AHR data,
1999,1999 Annual,Cancer Deaths,Mississippi,44,217,0.87,220.2,213.8,AHR data,
1999,1999 Annual,Cancer Deaths,Missouri,30,207.8,0.33,209.9,205.7,AHR data,
1999,1999 Annual,Cancer Deaths,Montana,14,192.6,-0.58,197.7,187.5,AHR data,
1999,1999 Annual,Cancer Deaths,Nebraska,7,183.8,-1.1,187.4,180.2,AHR data,
1999,1999 Annual,Cancer Deaths,Nevada,29,206.8,0.27,211,202.6,AHR data,
1999,1999 Annual,Cancer Deaths,New Hampshire,36,211.1,0.52,216,206.2,AHR data,
1999,1999 Annual,Cancer Deaths,New Jersey,42,215.3,0.77,217.1,213.5,AHR data,
1999,1999 Annual,Cancer Deaths,New Mexico,4,176.8,-1.51,180.6,173,AHR data,
1999,1999 Annual,Cancer Deaths,New York,23,201.3,-0.06,202.5,200.1,AHR data,
1999,1999 Annual,Cancer Deaths,North Carolina,27,205.1,0.17,207,203.2,AHR data,
1999,1999 Annual,Cancer Deaths,North Dakota,8,185.7,-0.98,191.4,180,AHR data,
1999,1999 Annual,Cancer Deaths,Ohio,43,215.6,0.79,217.1,214.1,AHR data,
1999,1999 Annual,Cancer Deaths,Oklahoma,25,204.9,0.15,207.6,202.2,AHR data,
1999,1999 Annual,Cancer Deaths,Oregon,20,199.8,-0.15,202.5,197.1,AHR data,
1999,1999 Annual,Cancer Deaths,Pennsylvania,34,210.5,0.49,211.9,209.1,AHR data,
1999,1999 Annual,Cancer Deaths,Rhode Island,39,213.7,0.68,218.5,208.9,AHR data,
1999,1999 Annual,Cancer Deaths,South Carolina,31,208,0.34,210.7,205.3,AHR data,
1999,1999 Annual,Cancer Deaths,South Dakota,11,188.4,-0.82,193.8,183,AHR data,
1999,1999 Annual,Cancer Deaths,Tennessee,41,214.9,0.75,217.1,212.7,AHR data,
1999,1999 Annual,Cancer Deaths,Texas,21,200,-0.14,201.3,198.7,AHR data,
1999,1999 Annual,Cancer Deaths,Utah,1,147,-2,150.6,143.4,AHR data,
1999,1999 Annual,Cancer Deaths,Vermont,24,203.9,0.09,210.5,197.3,AHR data,
1999,1999 Annual,Cancer Deaths,Virginia,32,208.5,0.37,210.6,206.4,AHR data,
1999,1999 Annual,Cancer Deaths,Washington,15,193.7,-0.51,195.9,191.5,AHR data,
1999,1999 Annual,Cancer Deaths,West Virginia,47,222.7,1.21,226.3,219.1,AHR data,
1999,1999 Annual,Cancer Deaths,Wisconsin,16,193.9,-0.5,196,191.8,AHR data,
1999,1999 Annual,Cancer Deaths,Wyoming,19,198.9,-0.2,206.5,191.3,AHR data,
1999,1999 Annual,Cancer Deaths,United States,,202.3,,202.6,202,AHR data,
1999,1999 Annual,Cancer Deaths,District of Columbia,,249.1,,256.6,241.6,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Alabama,33,214.7,0.22,,214.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Alaska,13,201.5,-0.56,,201.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Arizona,7,193.2,-1.05,,193.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Arkansas,37,219.7,0.51,,219.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,California,10,198,-0.77,,198,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Colorado,5,180.1,-1.83,,180.1,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Connecticut,15,203.1,-0.47,,203.1,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Delaware,50,237.9,1.59,,237.9,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Florida,19,205.2,-0.34,,205.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Georgia,21,207.5,-0.21,,207.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Hawaii,1,153.7,-2,,153.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Idaho,3,177.1,-2,,177.1,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Illinois,35,218,0.41,,218,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Indiana,41,221.5,0.62,,221.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Iowa,17,203.5,-0.44,,203.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Kansas,14,202.5,-0.5,,202.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Kentucky,49,237.3,1.55,,237.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Louisiana,47,228.3,1.02,,228.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Maine,31,214.2,0.19,,214.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Maryland,41,221.5,0.62,,221.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Massachusetts,38,219.9,0.53,,219.9,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Michigan,26,208.8,-0.13,,208.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Minnesota,12,200.8,-0.6,,200.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Mississippi,29,211.7,0.04,,211.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Missouri,34,216,0.3,,216,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Montana,17,203.5,-0.44,,203.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Nebraska,9,197.5,-0.8,,197.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Nevada,45,223.8,0.76,,223.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,New Hampshire,36,218.7,0.45,,218.7,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,New Jersey,46,224.3,0.79,,224.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,New Mexico,6,182.5,-1.68,,182.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,New York,26,208.8,-0.13,,208.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,North Carolina,23,208.2,-0.17,,208.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,North Dakota,8,194.4,-0.98,,194.4,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Ohio,44,223.3,0.73,,223.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Oklahoma,32,214.5,0.21,,214.5,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Oregon,28,209.8,-0.07,,209.8,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Pennsylvania,39,220,0.53,,220,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Rhode Island,43,223,0.71,,223,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,South Carolina,25,208.3,-0.16,,208.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,South Dakota,4,178.6,-1.91,,178.6,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Tennessee,40,221.2,0.6,,221.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Texas,23,208.2,-0.17,,208.2,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Utah,2,163.9,-2,,163.9,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Vermont,22,207.9,-0.18,,207.9,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Virginia,30,213.1,0.12,,213.1,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Washington,16,203.4,-0.45,,203.4,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,West Virginia,48,229,1.06,,229,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Wisconsin,20,207.3,-0.22,,207.3,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,Wyoming,11,199.4,-0.69,,199.4,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,United States,,211,,,211,AHR data,
1999,1999 Annual,Cancer Deaths-Race Adjusted,District of Columbia,,,,,,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Alabama,42,389.1,0.91,392.4,385.8,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Alaska,7,302.8,-1.28,315.5,290.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Arizona,6,296.2,-1.45,299.1,293.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Arkansas,44,390.2,0.94,394.3,386.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,California,24,334.6,-0.47,335.9,333.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Colorado,5,289.9,-1.61,293.3,286.5,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Connecticut,17,326.2,-0.69,329.5,322.9,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Delaware,29,346.8,-0.16,354.7,338.9,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Florida,14,315.5,-0.96,316.9,314.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Georgia,41,387.6,0.88,390.5,384.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Hawaii,2,283.9,-1.77,289.6,278.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Idaho,9,304,-1.25,309.9,298.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Illinois,34,367.5,0.36,369.5,365.5,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Indiana,36,376.2,0.59,379.1,373.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Iowa,22,333.1,-0.51,336.5,329.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Kansas,19,329.9,-0.59,333.6,326.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Kentucky,46,397,1.12,400.6,393.4,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Louisiana,43,390,0.94,393.5,386.5,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Maine,18,328.3,-0.63,333.7,322.9,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Maryland,27,341.2,-0.31,344.3,338.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Massachusetts,11,308,-1.15,310.4,305.6,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Michigan,38,381.1,0.71,383.4,378.8,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Minnesota,3,286.3,-1.7,289,283.6,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Mississippi,50,443.8,2,448.4,439.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Missouri,40,384.5,0.8,387.3,381.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Montana,8,303,-1.28,309.4,296.6,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Nebraska,26,336.4,-0.43,341.1,331.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Nevada,32,362.1,0.23,367.9,356.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,New Hampshire,25,335.5,-0.45,341.6,329.4,AHR data,
1999,1999 Annual,Cardiovascular Deaths,New Jersey,28,345.4,-0.2,347.7,343.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,New Mexico,4,287.7,-1.67,292.6,282.8,AHR data,
1999,1999 Annual,Cardiovascular Deaths,New York,39,383.5,0.77,385.1,381.9,AHR data,
1999,1999 Annual,Cardiovascular Deaths,North Carolina,35,368.6,0.39,371.2,366,AHR data,
1999,1999 Annual,Cardiovascular Deaths,North Dakota,15,320.8,-0.83,327.9,313.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Ohio,37,377.5,0.62,379.5,375.5,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Oklahoma,47,403,1.27,406.8,399.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Oregon,13,314.8,-0.98,318.2,311.4,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Pennsylvania,33,367.4,0.36,369.2,365.6,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Rhode Island,23,334.5,-0.48,340.4,328.6,AHR data,
1999,1999 Annual,Cardiovascular Deaths,South Carolina,45,393,1.01,396.8,389.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,South Dakota,16,325.1,-0.72,331.9,318.3,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Tennessee,48,403.6,1.28,406.7,400.5,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Texas,31,357.9,0.12,359.6,356.2,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Utah,1,282.8,-1.79,287.8,277.8,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Vermont,21,332.1,-0.54,340.5,323.7,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Virginia,30,355.9,0.07,358.7,353.1,AHR data,
1999,1999 Annual,Cardiovascular Deaths,Washington,10,306.2,-1.2,308.9,303.5,AHR data,
